날짜,000660,003160,005290,005930,007660,014680,033160,036540,036930,039030,042700,061970,064290,067310,086390,089030,095340,102710,104830,112290,131290,166090,195870,222800,253590,281820,322310,348210,353200,357780,394280,403870,425040
2020-03-05,94900.0,2975.0,15450.0,57800.0,3053.0,94500.0,7640.0,5940.0,6360.0,96200.0,4780.0,7759.0,9500.0,4616.0,15650.0,8202.0,13700.0,28100.0,23700.0,,13300.0,18000.0,17700.0,11369.0,1590.0,20600.0,,,,,,,
2020-03-06,92600.0,2905.0,15150.0,56500.0,3027.0,93200.0,7550.0,5780.0,6270.0,93700.0,4610.0,7606.0,9640.0,4459.0,15400.0,7797.0,13400.0,27750.0,23000.0,,12700.0,17700.0,17200.0,11083.0,1580.0,19850.0,,,,,,,
2020-03-09,86900.0,2710.0,14050.0,54200.0,2811.0,90600.0,7290.0,5430.0,5930.0,88300.0,4405.0,7022.0,8290.0,4171.0,14650.0,7417.0,12400.0,26000.0,21750.0,,11800.0,16550.0,16350.0,10370.0,1485.0,19000.0,,,,,,,
2020-03-10,89100.0,2705.0,14550.0,54600.0,2816.0,92800.0,7210.0,5590.0,6040.0,90400.0,4495.0,7280.0,8330.0,4383.0,15050.0,7493.0,12900.0,26550.0,23050.0,,11850.0,16800.0,16500.0,10560.0,1495.0,19150.0,,,,,,,
2020-03-11,85500.0,2605.0,14400.0,52100.0,2660.0,91000.0,7220.0,5190.0,5760.0,84500.0,4275.0,6792.0,7960.0,4150.0,14050.0,7113.0,12100.0,25500.0,21900.0,,11300.0,16200.0,15600.0,10037.0,1440.0,18000.0,,,,,,,
2020-03-12,82800.0,2425.0,13500.0,50800.0,2426.0,87200.0,6610.0,5180.0,5250.0,72400.0,3960.0,6362.0,7540.0,3876.0,12850.0,6430.0,10750.0,23800.0,20800.0,,10400.0,14700.0,14550.0,9428.0,1305.0,16900.0,,,,,,,
2020-03-13,82500.0,2170.0,12600.0,49950.0,2175.0,82900.0,6230.0,4755.0,5050.0,64200.0,3775.0,5664.0,6680.0,3582.0,12000.0,5898.0,9780.0,21850.0,20000.0,,9560.0,13800.0,13650.0,8933.0,1180.0,15800.0,,,,,,,
2020-03-16,80600.0,2340.0,11750.0,48900.0,2102.0,81200.0,6100.0,4385.0,4810.0,61000.0,3585.0,5223.0,5920.0,3082.0,11150.0,5468.0,8660.0,21000.0,19100.0,,9000.0,12700.0,12300.0,8086.0,1050.0,15200.0,,,,,,,
2020-03-17,80400.0,2310.0,11650.0,47300.0,2093.0,80100.0,6150.0,4570.0,4840.0,60400.0,3480.0,5539.0,6090.0,3027.0,11250.0,5468.0,8430.0,21150.0,19200.0,,8570.0,12800.0,12950.0,8724.0,1085.0,15350.0,,,,,,,
2020-03-18,73100.0,2195.0,10500.0,45600.0,1920.0,75000.0,6100.0,4300.0,4500.0,54000.0,3255.0,4936.0,5570.0,2541.0,10050.0,5316.0,7400.0,18800.0,17700.0,,7920.0,11550.0,12350.0,7829.0,1000.0,14700.0,,,,,,,
2020-03-19,69000.0,1950.0,9800.0,42950.0,1544.0,66200.0,5580.0,3905.0,4075.0,40300.0,2635.0,4094.0,4570.0,2185.0,8410.0,4506.0,5920.0,14500.0,15500.0,,6500.0,10100.0,11000.0,6070.0,800.0,12800.0,,,,,,,
2020-03-20,74800.0,2030.0,11600.0,45400.0,1665.0,74100.0,5730.0,4195.0,4575.0,49000.0,3035.0,4621.0,5250.0,2421.0,9200.0,5316.0,7080.0,17600.0,16750.0,,7830.0,11500.0,12150.0,6660.0,877.0,16300.0,,,,,,,
2020-03-23,69400.0,1890.0,10550.0,42500.0,1552.0,69700.0,5020.0,3895.0,4040.0,45150.0,2805.0,4209.0,4490.0,2140.0,8230.0,4734.0,6650.0,16950.0,15500.0,,7100.0,10350.0,11800.0,5730.0,807.0,15100.0,,,,,,,
2020-03-24,78700.0,1955.0,12500.0,46950.0,1674.0,73000.0,5460.0,4340.0,4500.0,54200.0,3045.0,4802.0,5500.0,2339.0,9350.0,5721.0,7030.0,20400.0,19000.0,,8150.0,12150.0,12500.0,7050.0,877.0,16450.0,,,,,,,
2020-03-25,84500.0,2265.0,13000.0,48650.0,1989.0,76500.0,5690.0,4470.0,4850.0,60700.0,3415.0,5166.0,6190.0,2551.0,10300.0,5848.0,7350.0,21300.0,19800.0,,8970.0,12950.0,12800.0,7460.0,937.0,16500.0,,,,,,,
2020-03-26,80700.0,2350.0,13150.0,47800.0,1955.0,76200.0,5630.0,4475.0,4805.0,59300.0,3450.0,5147.0,5880.0,2719.0,10700.0,5569.0,7300.0,21700.0,18800.0,,9060.0,13150.0,13000.0,7430.0,1035.0,16300.0,,,,,,,
2020-03-27,83300.0,2325.0,13250.0,48300.0,1968.0,75600.0,5590.0,4400.0,4755.0,60600.0,3390.0,5262.0,5680.0,2760.0,11100.0,5544.0,8050.0,21600.0,18350.0,,9000.0,13500.0,13200.0,8470.0,1065.0,16550.0,,,,,,,
2020-03-30,83700.0,2325.0,13650.0,47850.0,2188.0,75800.0,5540.0,4570.0,4770.0,61000.0,3500.0,5367.0,5950.0,2760.0,11400.0,5544.0,8480.0,22700.0,18400.0,,9320.0,13850.0,13350.0,8750.0,1080.0,16600.0,,,,,,,
2020-03-31,83300.0,2400.0,13350.0,47750.0,2405.0,78900.0,5720.0,4580.0,4860.0,60600.0,3435.0,5654.0,6380.0,2787.0,11600.0,5544.0,9300.0,22500.0,18900.0,,10000.0,13850.0,13800.0,8750.0,1200.0,16600.0,,,,,,,
2020-04-01,78400.0,2385.0,12950.0,45800.0,2340.0,75500.0,5660.0,4500.0,4710.0,58500.0,3340.0,5826.0,6500.0,2753.0,11050.0,5392.0,9260.0,21300.0,18750.0,,10200.0,13350.0,13500.0,8150.0,1180.0,16650.0,,,,,,,
2020-04-02,80000.0,2415.0,13450.0,46800.0,2370.0,75000.0,5750.0,4610.0,4890.0,60500.0,3370.0,6018.0,6990.0,2825.0,11300.0,5594.0,9490.0,21650.0,19100.0,,10600.0,13450.0,13900.0,8050.0,1235.0,17400.0,,,,,,,
2020-04-03,79600.0,2420.0,13050.0,47000.0,2374.0,74100.0,5720.0,4600.0,4890.0,60600.0,3385.0,5998.0,6910.0,2815.0,11200.0,5442.0,9310.0,21000.0,18800.0,,10550.0,13350.0,13550.0,7790.0,1310.0,17100.0,,,,,,,
2020-04-06,83100.0,2565.0,14100.0,48700.0,2400.0,77600.0,5920.0,4925.0,5240.0,71200.0,3515.0,6171.0,7190.0,2952.0,11800.0,5898.0,9730.0,23200.0,20650.0,,11000.0,14200.0,14400.0,8390.0,1350.0,17850.0,,,,,,,
2020-04-07,85800.0,2800.0,14700.0,49600.0,2491.0,81500.0,6030.0,5210.0,5340.0,73700.0,3745.0,6285.0,7630.0,3051.0,12750.0,6480.0,10350.0,24150.0,22250.0,,11500.0,14850.0,15300.0,8860.0,1430.0,18200.0,,,,,,,
2020-04-08,84500.0,2925.0,14500.0,48600.0,2595.0,80500.0,6430.0,5250.0,5500.0,73500.0,3700.0,6362.0,7970.0,3082.0,12700.0,6734.0,10150.0,24250.0,22550.0,,11900.0,15300.0,15400.0,9190.0,1385.0,17900.0,,,,,,,
2020-04-09,85000.0,3010.0,14600.0,49100.0,2604.0,82500.0,6370.0,5250.0,5530.0,73700.0,3675.0,6362.0,8020.0,3089.0,13100.0,6885.0,10450.0,24900.0,22250.0,,11900.0,15600.0,15000.0,9670.0,1400.0,17950.0,,,,,,,
2020-04-10,84100.0,2960.0,14250.0,49250.0,2599.0,80700.0,6360.0,5240.0,5420.0,70900.0,3580.0,6496.0,7590.0,3017.0,12750.0,6784.0,9860.0,24200.0,22250.0,,11750.0,15300.0,15100.0,9670.0,1335.0,17600.0,,,,,,,
2020-04-13,81400.0,2870.0,13250.0,48300.0,2495.0,77900.0,6230.0,4905.0,5180.0,67600.0,3525.0,6113.0,7150.0,2822.0,11900.0,6253.0,8850.0,22900.0,21400.0,,10700.0,14400.0,14100.0,9310.0,1285.0,16800.0,,,,,,,
2020-04-14,82300.0,2920.0,13650.0,49000.0,2595.0,79900.0,6300.0,5020.0,5310.0,71400.0,3625.0,6190.0,7300.0,2900.0,12300.0,6556.0,9170.0,23950.0,22000.0,,11350.0,14750.0,14400.0,9460.0,1270.0,17100.0,,,,,,,
2020-04-16,81300.0,2925.0,14200.0,49000.0,2586.0,81300.0,6430.0,5250.0,5300.0,71400.0,3670.0,6362.0,7600.0,2979.0,12750.0,6759.0,9450.0,24450.0,22400.0,,11550.0,14900.0,14550.0,9610.0,1325.0,17250.0,,,,,,,
2020-04-17,84100.0,2960.0,14500.0,51400.0,2586.0,87700.0,6570.0,5360.0,5470.0,73000.0,3900.0,6515.0,7810.0,3096.0,13000.0,6835.0,9870.0,25300.0,23000.0,,12100.0,15250.0,14800.0,9920.0,1340.0,17800.0,,,,,,,
2020-04-20,82000.0,3060.0,14250.0,50100.0,2599.0,85200.0,6550.0,5290.0,5430.0,71600.0,3945.0,6400.0,7700.0,3054.0,12650.0,6810.0,9870.0,24750.0,22950.0,,11950.0,15000.0,14550.0,9630.0,1400.0,17650.0,,,,,,,
2020-04-21,81300.0,3130.0,14600.0,49250.0,2716.0,82500.0,6400.0,5140.0,5340.0,69900.0,3900.0,6228.0,7630.0,2962.0,12350.0,6632.0,9920.0,25000.0,22500.0,,11500.0,14850.0,13950.0,9530.0,1400.0,17300.0,,,,,,,
2020-04-22,83900.0,3255.0,14600.0,49850.0,2911.0,83000.0,6290.0,5330.0,5340.0,71300.0,3950.0,6257.0,8000.0,2962.0,12200.0,6658.0,9800.0,25800.0,22800.0,,11850.0,14950.0,13900.0,9400.0,1375.0,17400.0,,,,,,,
2020-04-23,82600.0,3370.0,14700.0,49850.0,2971.0,83900.0,6330.0,5340.0,5590.0,70400.0,3965.0,6314.0,8520.0,2959.0,12350.0,6683.0,10250.0,25950.0,23700.0,,12950.0,15300.0,14300.0,9240.0,1415.0,17850.0,,,,,,,
2020-04-24,81400.0,3280.0,14150.0,49350.0,2880.0,82500.0,6310.0,5170.0,5360.0,70000.0,3850.0,6113.0,8280.0,2972.0,11800.0,6430.0,9900.0,25750.0,22600.0,,12200.0,14750.0,13850.0,8760.0,1420.0,17600.0,,,,,,,
2020-04-27,82600.0,3250.0,14650.0,49850.0,2885.0,83700.0,6510.0,5180.0,5370.0,72200.0,3925.0,6333.0,8670.0,3390.0,12000.0,6607.0,10000.0,26550.0,23400.0,,12600.0,15000.0,14100.0,9050.0,1405.0,17750.0,,,,,,,
