날짜,level,turnover,reason
2020-10-08,1225.5776064298755,0.0,
2020-10-12,1266.4209304397266,0.0,
2020-10-13,1294.7439402857694,0.0,
2020-10-14,1278.6522746917583,0.0,
2020-10-15,1267.6314372756342,0.0,
2020-10-16,1266.9842238430936,0.0,
2020-10-19,1281.177396701652,0.0,
2020-10-20,1266.460911208342,0.0,
2020-10-21,1259.5945110854984,0.0,
2020-10-22,1241.9301366428735,0.0,
2020-10-23,1224.2396361534304,0.0,
2020-10-26,1214.4324723667678,0.0,
2020-10-27,1209.2884120879512,0.0,
2020-10-28,1214.9324298990607,0.0,
2020-10-29,1222.2219928105194,0.0,
2020-10-30,1203.0442868984126,0.0,
2020-11-02,1210.9695836157798,0.0,
2020-11-03,1233.334271390507,0.014019897933037623,cap
2020-11-04,1247.7686108790267,0.0,
2020-11-05,1278.7205956247449,0.0,
2020-11-06,1287.6335226612532,0.0,
2020-11-09,1283.0970737080602,0.0,
2020-11-10,1285.6223281539867,0.0,
2020-11-11,1284.6770464477206,0.0,
2020-11-12,1284.4146335907624,0.0,
2020-11-13,1326.4794946243392,0.0,
2020-11-16,1425.4173812079114,0.0,
2020-11-17,1427.3081156291482,0.0,
2020-11-18,1405.6286814522462,0.0,
2020-11-19,1425.7030046099355,0.0,
2020-11-20,1410.0302978151135,0.0,
2020-11-23,1453.209591483013,0.0,
2020-11-24,1447.5372172105983,0.0,
2020-11-25,1416.033550611244,0.0,
2020-11-26,1442.5137354671692,0.0,
2020-11-27,1439.0215356213737,0.0,
2020-11-30,1412.6671743062993,0.0,
2020-12-01,1446.6709570720277,0.0,
2020-12-02,1510.7873205846233,0.031049834112731656,cap
2020-12-03,1511.9375665150671,0.0,
2020-12-04,1539.1759558533827,0.0,
2020-12-07,1571.0803068268203,0.0,
2020-12-08,1582.0977454380547,0.0,
2020-12-09,1633.3241294583866,0.0,
2020-12-10,1607.597568260391,0.0,
2020-12-11,1620.4246124302808,0.0,
2020-12-14,1618.4039101200415,0.3051264737721489,regular
2020-12-15,1627.8320154942535,0.0,
2020-12-16,1657.8460516455705,0.2870930173877187,cap
2020-12-17,1693.0505939990508,0.0,
2020-12-18,1670.461023677666,0.0,
2020-12-21,1684.7700120800666,0.0,
2020-12-22,1659.5919520392836,0.0,
2020-12-23,1686.2958713084563,0.0,
2020-12-24,1724.9053402734362,0.0,
2020-12-28,1705.984505479791,0.0,
2020-12-29,1753.9988104051613,0.0,
2020-12-30,1792.9253550821402,0.0,
2021-01-04,1848.388053453706,0.0,
2021-01-05,1864.126768345876,0.0040876067372006275,cap
2021-01-06,1843.5029547212057,0.0,
2021-01-07,1861.881130106947,0.0,
2021-01-08,1922.2426329850823,0.0,
2021-01-11,1904.314542740171,0.0,
2021-01-12,1889.2488335632945,0.0,
2021-01-13,1924.193215937885,0.0,
2021-01-14,1900.1396669852568,0.0,
2021-01-15,1913.1855017839089,0.0,
2021-01-18,1942.7915909449528,0.0,
2021-01-19,1968.6630609209305,0.0,
2021-01-20,1970.144289978019,0.0,
2021-01-21,1991.9854355289172,0.0,
2021-01-22,1973.2800083608174,0.0,
2021-01-25,2025.2214141102027,0.0,
2021-01-26,1987.069945245459,0.0,
2021-01-27,1940.0930299616361,0.0,
2021-01-28,1892.8903666696426,0.0,
2021-01-29,1846.676822226694,0.0,
2021-02-01,1911.114550541647,0.0,
2021-02-02,1945.290647789873,0.027135754631205183,cap
2021-02-03,1943.6171617086875,0.0,
2021-02-04,1886.4933579759077,0.0,
2021-02-05,1903.435941710429,0.0,
2021-02-08,1880.7046174859884,0.0,
2021-02-09,1880.893733115862,0.0,
2021-02-10,1876.541616061791,0.0,
2021-02-15,1964.9651097816811,0.0,
2021-02-16,1974.4420731621356,0.0,
2021-02-17,1974.5918677204513,0.0,
2021-02-18,1952.609165206594,0.0,
2021-02-19,2076.432389812499,0.0,
2021-02-22,2086.001921548913,0.0,
2021-02-23,2049.500498497284,0.0,
2021-02-24,1998.5100797655489,0.0,
2021-02-25,2111.892857710832,0.0,
2021-02-26,2050.6504057863563,0.0,
2021-03-02,2082.0904111448885,0.0,
2021-03-03,2107.2635036968777,0.027079708282490983,cap
2021-03-04,2068.4449932314014,0.0,
2021-03-05,2044.0021301058935,0.0,
2021-03-08,2001.549844156928,0.0,
2021-03-09,1976.5559943650603,0.0,
2021-03-10,1937.0844041928485,0.0,
2021-03-11,2019.5476894191058,0.0,
2021-03-12,2063.780288541228,0.0,
2021-03-15,2069.6374820432175,0.0,
2021-03-16,2086.2828576468046,0.0,
2021-03-17,2088.9956907557676,0.0,
2021-03-18,2136.060582369148,0.0,
2021-03-19,2133.3398554684036,0.0,
2021-03-22,2154.2894526041355,0.0,
2021-03-23,2104.2438652140013,0.0,
2021-03-24,2082.6506609216713,0.0,
2021-03-25,2066.4620727358492,0.0,
2021-03-26,2072.3387375909006,0.0,
2021-03-29,2061.9341937698914,0.0,
2021-03-30,2086.6333420019105,0.0,
2021-03-31,2068.839682820485,0.0,
2021-04-01,2170.6669655399323,0.0,
2021-04-02,2202.8688997340237,0.03891173779982826,cap
2021-04-05,2304.3778336112136,0.0,
2021-04-06,2340.053226169799,0.0,
2021-04-07,2344.7352683247714,0.0,
2021-04-08,2364.4841024826414,0.0,
2021-04-09,2363.222702353272,0.0,
2021-04-12,2350.89610868399,0.0,
2021-04-13,2333.602521710745,0.0,
2021-04-14,2320.583201972364,0.0,
2021-04-15,2308.812999986241,0.0,
2021-04-16,2315.393897642679,0.0,
2021-04-19,2333.5840981450765,0.0,
2021-04-20,2359.3942854075603,0.0,
2021-04-21,2321.0474758271844,0.0,
2021-04-22,2348.243115227866,0.0,
2021-04-23,2397.593706462596,0.0,
2021-04-26,2462.1781300289426,0.0,
2021-04-27,2477.9806364208303,0.0,
2021-04-28,2357.7312515466388,0.0,
2021-04-29,2315.4749613316153,0.0,
2021-04-30,2326.8803767175214,0.0,
2021-05-03,2328.828361727434,0.0,
2021-05-04,2330.912681123286,0.06490249081817062,cap
2021-05-06,2288.398820579566,0.0,
2021-05-07,2291.058295383732,0.0,
2021-05-10,2294.6331419176827,0.0,
2021-05-11,2209.104808302617,0.0,
2021-05-12,2191.1314911952973,0.0,
2021-05-13,2125.821190289558,0.0,
2021-05-14,2212.858125946739,0.0,
2021-05-17,2198.78979501936,0.0,
2021-05-18,2254.1810374981865,0.0,
2021-05-20,2263.229267521261,0.0,
2021-05-21,2268.8731238920195,0.0,
2021-05-24,2208.023749865188,0.0,
2021-05-25,2223.548587989771,0.0,
2021-05-26,2212.1710228085203,0.0,
2021-05-27,2269.0721010987586,0.0,
2021-05-28,2261.5549787715017,0.0,
2021-05-31,2260.854623249299,0.0,
2021-06-01,2261.3472162765024,0.0,
2021-06-02,2267.067672703009,0.006190900033760022,cap
2021-06-03,2347.274831674827,0.0,
2021-06-04,2316.909821478124,0.0,
2021-06-07,2319.8289630208833,0.0,
2021-06-08,2300.091625418226,0.0,
2021-06-09,2246.592114839654,0.0,
2021-06-10,2261.2504430655104,0.0,
2021-06-11,2287.80315967461,0.0,
2021-06-14,2269.114445732944,0.29944465725857067,regular
2021-06-15,2286.2265436115795,0.0,
2021-06-16,2308.7315117580947,0.29709462199727743,cap
2021-06-17,2283.5814428359317,0.0,
2021-06-18,2269.0780717028374,0.0,
2021-06-21,2225.672466787907,0.0,
2021-06-22,2230.0488825436196,0.0,
2021-06-23,2230.277802286682,0.0,
2021-06-24,2261.673634235011,0.0,
2021-06-25,2280.2935499179744,0.0,
2021-06-28,2269.404462067078,0.0,
2021-06-29,2261.8657754672868,0.0,
2021-06-30,2292.223333407413,0.0,
2021-07-01,2274.476491137907,0.0,
2021-07-02,2301.732470344346,0.02340289326797354,cap
2021-07-05,2291.5790914119125,0.0,
2021-07-06,2312.848043724956,0.0,
2021-07-07,2302.8272231288915,0.0,
2021-07-08,2258.1276294379877,0.0,
2021-07-09,2242.9460693102865,0.0,
2021-07-12,2240.3942394416413,0.0,
2021-07-13,2262.2830985216965,0.0,
2021-07-14,2255.0470130096614,0.0,
2021-07-15,2279.5076020875244,0.0,
2021-07-16,2252.8882721121277,0.0,
2021-07-19,2285.2017142168384,0.0,
2021-07-20,2302.401540530591,0.0,
2021-07-21,2283.9311360112556,0.0,
2021-07-22,2351.7607126128096,0.0,
2021-07-23,2365.202935936877,0.0,
2021-07-26,2308.209812248599,0.0,
2021-07-27,2294.789126924407,0.0,
2021-07-28,2292.186304680898,0.0,
2021-07-29,2261.3761549122373,0.0,
2021-07-30,2241.835674860431,0.0,
2021-08-02,2288.550586570103,0.0,
2021-08-03,2334.8136916436038,0.011429227898514666,cap
2021-08-04,2349.414722829648,0.0,
2021-08-05,2336.317966913131,0.0,
2021-08-06,2309.3085769678114,0.0,
2021-08-09,2309.8274244548434,0.0,
2021-08-10,2252.906859324999,0.0,
2021-08-11,2169.4622879861677,0.0,
2021-08-12,2133.069662344783,0.0,
2021-08-13,2079.4148405807964,0.0,
2021-08-17,2058.824116721977,0.0,
2021-08-18,2080.471338995729,0.0,
2021-08-19,2021.586292348646,0.0,
2021-08-20,2026.0634234898157,0.0,
2021-08-23,2057.872152690181,0.0,
2021-08-24,2117.7384839887204,0.0,
2021-08-25,2118.305455536282,0.0,
2021-08-26,2111.031073539044,0.0,
2021-08-27,2097.656090438142,0.0,
2021-08-30,2097.4113270044563,0.0,
2021-08-31,2141.0971380839474,0.0,
2021-09-01,2144.517770810184,0.0,
2021-09-02,2122.9897432293988,0.00893937244499557,cap
2021-09-03,2132.939602255302,0.0,
2021-09-06,2117.2026091902194,0.0,
2021-09-07,2084.614397252822,0.0,
2021-09-08,2092.2810319670666,0.0,
2021-09-09,2053.669366231237,0.0,
2021-09-10,2070.080860633123,0.0,
2021-09-13,2083.1152196723547,0.0,
2021-09-14,2094.6347150535194,0.0,
2021-09-15,2101.481302202737,0.0,
2021-09-16,2062.559772147102,0.0,
2021-09-17,2106.2652987219503,0.0,
2021-09-23,2097.1198011834745,0.0,
2021-09-24,2085.1808960881176,0.0,
2021-09-27,2104.715977122926,0.0,
2021-09-28,2068.3844499129964,0.0,
2021-09-29,1997.5852100906043,0.0,
2021-09-30,2021.6821110700928,0.0,
2021-10-01,1980.8795374465133,0.0,
2021-10-05,1926.3938183282098,0.020004294726447908,cap
2021-10-06,1875.9930513856796,0.0,
2021-10-07,1933.1985803394728,0.0,
2021-10-08,1903.44484587629,0.0,
2021-10-12,1836.027556442672,0.0,
2021-10-13,1837.5283258730453,0.0,
2021-10-14,1879.0275953952912,0.0,
2021-10-15,1964.1382948063792,0.0,
2021-10-18,1950.9652901914972,0.0,
2021-10-19,1947.387007029536,0.0,
2021-10-20,1938.2808219258793,0.0,
2021-10-21,1923.5755902396877,0.0,
2021-10-22,1948.6412465429194,0.0,
2021-10-25,1958.9153145788307,0.0,
2021-10-26,2002.180284382801,0.0,
2021-10-27,1987.7927272544384,0.0,
2021-10-28,2048.066720087995,0.0,
2021-10-29,2008.248645637167,0.0,
2021-11-01,2015.487865800574,0.0,
2021-11-02,2041.8125889647972,0.021891613973855972,cap
2021-11-03,2004.7016982017585,0.0,
2021-11-04,2018.3727198895322,0.0,
2021-11-05,2040.2500196213525,0.0,
2021-11-08,2047.2231964579537,0.0,
2021-11-09,2056.8433093180693,0.0,
2021-11-10,2031.4683526332874,0.0,
2021-11-11,2014.7550401531344,0.0,
2021-11-12,2038.7415864284785,0.0,
2021-11-15,2123.231331066172,0.0,
2021-11-16,2132.9114553180057,0.0,
2021-11-17,2116.6280845918045,0.0,
2021-11-18,2122.6806670953147,0.0,
2021-11-19,2153.5236547611325,0.0,
2021-11-22,2299.604776353657,0.0,
2021-11-23,2272.2914447220496,0.0,
2021-11-24,2236.2910444791814,0.0,
2021-11-25,2189.503316801618,0.0,
2021-11-26,2147.3863358927433,0.0,
2021-11-29,2136.574283484886,0.0,
2021-11-30,2101.490490804331,0.0,
2021-12-01,2191.985781044684,0.0,
2021-12-02,2266.1788508268214,0.01494026509173027,cap
2021-12-03,2256.7697713983516,0.0,
2021-12-06,2285.519293908457,0.0,
2021-12-07,2315.3662844899272,0.0,
2021-12-08,2277.9846812999185,0.0,
2021-12-09,2307.989460646288,0.0,
2021-12-10,2267.871069916855,0.0,
2021-12-13,2299.0390721335166,0.2975545442249049,regular
2021-12-14,2300.272437415217,0.0,
2021-12-15,2318.268628786489,0.29840816506569545,cap
2021-12-16,2314.9664251483596,0.0,
2021-12-17,2283.3877667536613,0.0,
2021-12-20,2259.77567820622,0.0,
2021-12-21,2311.607239992487,0.0,
2021-12-22,2338.0901336429065,0.0,
2021-12-23,2353.5674102100165,0.0,
2021-12-24,2362.6708970065574,0.0,
2021-12-27,2357.6971805873495,0.0,
2021-12-28,2373.342710272982,0.0,
2021-12-29,2358.435248883318,0.0,
2021-12-30,2396.3823141791627,0.0,
2022-01-03,2390.0437437542446,0.0,
2022-01-04,2372.089138853498,0.005626056062107476,cap
2022-01-05,2314.034807272147,0.0,
2022-01-06,2284.707935229216,0.0,
2022-01-07,2332.306997277703,0.0,
2022-01-10,2297.989647503632,0.0,
2022-01-11,2311.586997189927,0.0,
2022-01-12,2332.7063729785336,0.0,
2022-01-13,2342.610070712511,0.0,
2022-01-14,2355.9007088441467,0.0,
2022-01-17,2350.8028584554972,0.0,
2022-01-18,2328.905348368707,0.0,
2022-01-19,2303.722361949629,0.0,
2022-01-20,2325.2653197761347,0.0,
2022-01-21,2259.137962262097,0.0,
2022-01-24,2258.3598279639136,0.0,
2022-01-25,2237.970871705885,0.0,
2022-01-26,2225.738679669496,0.0,
2022-01-27,2173.6022648884646,0.0,
2022-01-28,2261.1799160828364,0.0,
2022-02-03,2279.5323810817745,0.0,
2022-02-04,2309.8073092973627,0.013123452562810556,cap
2022-02-07,2298.2955170779173,0.0,
2022-02-08,2282.1687777787884,0.0,
2022-02-09,2298.7961757979087,0.0,
2022-02-10,2328.7452676477064,0.0,
2022-02-11,2312.454047256623,0.0,
2022-02-14,2260.173044993771,0.0,
2022-02-15,2207.779388700014,0.0,
2022-02-16,2271.50320974328,0.0,
2022-02-17,2288.023539881788,0.0,
2022-02-18,2275.548568998466,0.0,
2022-02-21,2264.210645706884,0.0,
2022-02-22,2238.441601402665,0.0,
2022-02-23,2256.74475584057,0.0,
2022-02-24,2179.525372038763,0.0,
2022-02-25,2189.8427034551264,0.0,
2022-02-28,2196.036857439308,0.0,
2022-03-02,2198.0879721236,0.0,
2022-03-03,2249.60619886433,0.02512354660332733,cap
2022-03-04,2203.5253549046197,0.0,
2022-03-07,2143.494320852893,0.0,
2022-03-08,2110.933202446633,0.0,
2022-03-10,2161.0287971686407,0.0,
2022-03-11,2122.4114934797058,0.0,
2022-03-14,2098.777110762295,0.0,
2022-03-15,2054.665866220933,0.0,
2022-03-16,2093.801481837796,0.0,
2022-03-17,2164.4018409834644,0.0,
2022-03-18,2176.928663800047,0.0,
2022-03-21,2157.073779812665,0.0,
2022-03-22,2171.0120619770278,0.0,
2022-03-23,2173.069315016684,0.0,
2022-03-24,2153.951982702166,0.0,
2022-03-25,2162.611459399358,0.0,
2022-03-28,2163.791577306495,0.0,
2022-03-29,2196.0217927231506,0.0,
2022-03-30,2188.8094991566995,0.0,
2022-03-31,2174.9110451349766,0.0,
2022-04-01,2158.142040707079,0.0,
2022-04-04,2166.012229661114,0.023571645711436023,cap
2022-04-05,2161.8848892301544,0.0,
2022-04-06,2106.176211941442,0.0,
2022-04-07,2110.2410411969427,0.0,
2022-04-08,2098.9008728283834,0.0,
2022-04-11,2076.228550344529,0.0,
2022-04-12,2039.0119610371687,0.0,
2022-04-13,2089.6940986787013,0.0,
2022-04-14,2093.7477079796317,0.0,
2022-04-15,2059.651868893273,0.0,
2022-04-18,2062.7389592505656,0.0,
2022-04-19,2098.8399645035774,0.0,
2022-04-20,2093.693211057437,0.0,
2022-04-21,2101.96712612719,0.0,
2022-04-22,2062.7437678025244,0.0,
2022-04-25,2013.2060655270914,0.0,
2022-04-26,2023.4466783478297,0.0,
2022-04-27,1986.2445146963444,0.0,
2022-04-28,1975.8917023299098,0.0,
2022-04-29,2027.6814097725266,0.0,
2022-05-02,2001.920394080727,0.0,
2022-05-03,2002.9814812128807,0.023333709442555473,cap
2022-05-04,1999.4668850659407,0.0,
2022-05-06,1953.5165595813007,0.0,
2022-05-09,1925.1605000244558,0.0,
2022-05-10,1951.9050837517566,0.0,
2022-05-11,1961.5943277034607,0.0,
2022-05-12,1922.3954414140271,0.0,
2022-05-13,1966.119634440437,0.0,
2022-05-16,1960.8746641221708,0.0,
2022-05-17,1994.7451570733813,0.0,
2022-05-18,2030.1599841397756,0.0,
2022-05-19,1997.9604161890004,0.0,
2022-05-20,2009.792369578978,0.0,
2022-05-23,2022.9287692237094,0.0,
2022-05-24,1964.0224827838767,0.0,
