date,n,HHI,유효종목수,최대비중,상위3비중,5%초과합계,앵커합계,핵심합계,위성합계
2025-07-03,6,0.22878526857522882,4.37091079433369,0.27031541825185057,0.7720123362681375,0.9385732694493434,0.5016969180162869,0.27031541825185057,0.22798766373186263
2025-07-04,6,0.22994695805081594,4.348829001595273,0.2731716656449992,0.7763310875188192,0.9393491700886398,0.50315942187382,0.2731716656449992,0.22366891248118087
2025-07-07,6,0.2305318938586909,4.33779458131277,0.2762457655759613,0.7788380431237126,0.9397086808827069,0.5025922775477514,0.2762457655759613,0.22116195687628737
2025-07-08,6,0.23095741708612277,4.329802491803523,0.27673792222719207,0.7798606600992928,0.9407763447790167,0.5031227378721006,0.27673792222719207,0.2201393399007074
2025-07-09,6,0.23094943904701257,4.329952062782183,0.2759204657717201,0.7799232267526472,0.9408877965290106,0.5040027609809272,0.2759204657717201,0.2200767732473529
2025-07-10,6,0.23304709336671658,4.290978211972063,0.278079872109817,0.7874381172676301,0.9427696521877302,0.5093582451578132,0.278079872109817,0.21256188273236987
2025-07-11,6,0.232512413728731,4.300845636425615,0.27244753185325593,0.7867848169885933,0.9423201980852876,0.5143372851353373,0.27244753185325593,0.2132151830114069
2025-07-14,6,0.23313603521503853,4.2893411954854015,0.26947792690166444,0.7897041086714089,0.9427197777028868,0.5288511907420501,0.26085291792935883,0.21029589132859108
2025-07-15,6,0.23212788728890738,4.307970109405233,0.2640309700043017,0.7860805551100947,0.9419524285074359,0.5243423861738002,0.2617381689362944,0.21391944488990522
2025-07-16,6,0.23326327613648662,4.2870014370152365,0.2651771353955136,0.7897028701090026,0.9434285873418393,0.5277683901580699,0.2619344799509328,0.21029712989099755
2025-07-17,6,0.23288531260831571,4.29395906852175,0.28038716222617305,0.7859993144383491,0.9425996287990891,0.5256026033356072,0.2603967111027419,0.21400068556165097
2025-07-18,6,0.23352399497394874,4.28221519639366,0.28272189723257063,0.787571100860792,0.9434626717107366,0.52804924269255,0.25952185816824197,0.2124288991392081
2025-07-21,6,0.2340752088845916,4.272131187087992,0.2833122488910423,0.7897963479009479,0.9438692891800047,0.529779327538661,0.26001702036228685,0.21020365209905212
2025-07-22,6,0.23450502717254484,4.264300906710273,0.2826716696952406,0.7917748537347656,0.9442465029606807,0.5315799773108105,0.26019487642395506,0.20822514626523428
2025-07-23,6,0.23482180117864873,4.258548375749898,0.28434699810815894,0.7923438281591796,0.9447951932733661,0.5336856468696115,0.2586581812895681,0.20765617184082039
2025-07-24,6,0.23528335842653705,4.250194347307533,0.28571894688205846,0.7951735281658223,0.9440599499323814,0.5382475799611552,0.25692594820466713,0.2048264718341775
2025-07-25,6,0.23568454265323202,4.242959630455369,0.28570551298921465,0.7959703185117657,0.9448000465299976,0.5353210396183329,0.26064927889343276,0.2040296814882343
2025-07-28,6,0.23598832798261543,4.23749771248715,0.2987707847251557,0.7930990621035244,0.9439124856397537,0.5394416465746531,0.2536574155288713,0.20690093789647573
2025-07-29,6,0.23658393326159177,4.226829718374392,0.3004946822631852,0.7943386947071278,0.94478086973296,0.5423291230156307,0.25200957169149707,0.20566130529287233
2025-07-30,6,0.23756400864878136,4.209391842172595,0.30456819372354627,0.7966403644146781,0.9449213420745723,0.543836568557508,0.25280379585717017,0.203359635585322
2025-07-31,6,0.2377574030999692,4.20596787717913,0.29300061442281433,0.8004949612745067,0.9465851561946619,0.5359324340713851,0.2645625272031216,0.1995050387254932
2025-08-01,6,0.23832051581075386,4.1960298575137465,0.29725066309980663,0.800878151145174,0.9470600306563448,0.5381746655206893,0.26270348562448476,0.19912184885482595
2025-08-04,6,0.2379915477747486,4.20182989417115,0.29886688540727513,0.7994207690716905,0.9463460422911729,0.5383205449916472,0.26110022408004324,0.2005792309283096
