시장,종목코드,기업명,업종,주요제품,결산월,분기라벨,연도,분기,매출액(천원),영업이익(천원),당기순이익(천원),판관비(천원),자산총계(천원),유동자산(천원),부채총계(천원),유동부채(천원),자본총계(천원),이익잉여금(천원),현금및현금성자산(천원),영업활동으로인한현금흐름(천원),시가총액(백만원),유동시총(백만원),유동비율,액면가(원),기말발행주식수(보통주)(주),유동주식수(보통주)(주),분기말종가(원),자본금(천원),재무제표기준
KOSDAQ,033160,엠케이전자,전자부품 제조업,반도체용세금선,12월,2024Q2,2024,2,295142382.0,21258998.0,-19172341.0,6862759.0,2294006463.0,329166534.0,1362792479.0,437380699.0,931213984.0,284022366.0,190663915.0,47164697.0,235227.0,140666.0,0.598,500.0,22066331.0,13195666.0,10660.0,11033166.0,CFS
KOSDAQ,033160,엠케이전자,전자부품 제조업,반도체용세금선,12월,2024Q3,2024,3,267906286.0,4873477.0,4249476.0,6864972.0,2252224077.0,312730359.0,1333917487.0,447940228.0,918306590.0,286360335.0,213888599.0,95911520.0,176531.0,105566.0,0.598,500.0,22066331.0,13195666.0,8000.0,11033166.0,CFS
KOSDAQ,033160,엠케이전자,전자부품 제조업,반도체용세금선,12월,2024Q4,2024,4,335548306.0,21236592.0,-16587039.0,8998884.0,2314197411.0,331733415.0,1400129015.0,446418759.0,914068396.0,269212291.0,226265051.0,-2884238.0,145196.0,86101.0,0.593,500.0,22066331.0,13085334.0,6580.0,11033166.0,CFS
KOSDAQ,033160,엠케이전자,전자부품 제조업,반도체용세금선,12월,2025Q1,2025,1,283651918.0,-1147762.0,5463361.0,7200974.0,2316695667.0,358068121.0,1403019790.0,473669105.0,913675876.0,268061136.0,130920900.0,-47690382.0,152037.0,90158.0,0.593,500.0,22066331.0,13085334.0,6890.0,11033166.0,CFS
KOSDAQ,033160,엠케이전자,전자부품 제조업,반도체용세금선,12월,2025Q2,2025,2,336132280.0,11765627.0,6267580.0,8293444.0,2287649757.0,363870446.0,1368215953.0,480589182.0,919433805.0,273354136.0,118013246.0,-18368151.0,169469.0,100495.0,0.593,500.0,22066331.0,13085334.0,7680.0,11033166.0,CFS
KOSDAQ,033160,엠케이전자,전자부품 제조업,반도체용세금선,12월,2025Q3,2025,3,376944401.0,-6429285.0,-7929108.0,7915189.0,2499569958.0,402596880.0,1477301852.0,494939204.0,1022268106.0,272068109.0,114373455.0,-39867781.0,196170.0,116329.0,0.593,500.0,22066331.0,13085334.0,8890.0,11033166.0,CFS
KOSDAQ,033160,엠케이전자,전자부품 제조업,반도체용세금선,12월,2025Q4,2025,4,407094225.0,9997860.0,9963097.0,10895630.0,2534008826.0,1082516370.0,1532501408.0,1098808064.0,1001507418.0,271884863.0,169483743.0,-53394104.0,189810.0,114911.0,0.6054,500.0,22596480.0,13679909.0,8400.0,11298240.0,CFS
KOSDAQ,033160,엠케이전자,전자부품 제조업,반도체용세금선,12월,2026Q1,2026,1,450123029.0,15148770.0,11512681.0,8747245.0,2651600595.0,1114143953.0,1632099748.0,1186037987.0,1019500848.0,275254261.0,150961869.0,-111218468.0,347335.0,210277.0,0.6054,500.0,22850972.0,13833978.0,15200.0,11701332.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2020Q1,2020,1,143472834.0,7429545.0,7126597.0,6522871.0,692122142.0,243830965.0,332454316.0,306071836.0,359667826.0,-125099787.0,61588498.0,24041669.0,680530.0,350337.0,0.5148,555.0,148587288.0,76492736.0,4580.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2020Q2,2020,2,153906631.0,8318701.0,4338026.0,3476058.0,684981988.0,252883633.0,323503363.0,298094277.0,361478625.0,-121509037.0,60158049.0,11159061.0,823946.0,368221.0,0.4469,500.0,164460303.0,73497309.0,5010.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2020Q3,2020,3,138911664.0,8559292.0,4839425.0,3591733.0,590194320.0,168660129.0,226931259.0,74998912.0,363263061.0,-117082996.0,35576972.0,16993253.0,837103.0,374101.0,0.4469,500.0,164460303.0,73497309.0,5090.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2020Q4,2020,4,136786410.0,9974480.0,1309915.0,3402295.0,586544873.0,174865843.0,231720076.0,65283827.0,354824797.0,-115925697.0,56575264.0,31148244.0,948936.0,424079.0,0.4469,500.0,164460303.0,73497309.0,5770.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2021Q1,2021,1,139748758.0,14371614.0,11323406.0,3841881.0,604330601.0,196201160.0,231882232.0,66326488.0,372448369.0,-105110588.0,63996443.0,17884981.0,1241675.0,554905.0,0.4469,500.0,164460303.0,73497309.0,7550.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2021Q2,2021,2,152623914.0,16671081.0,12705229.0,3579600.0,623198028.0,220059952.0,238357427.0,74487170.0,384840601.0,-93123575.0,50908060.0,27683402.0,1233452.0,551230.0,0.4469,500.0,164460303.0,73497309.0,7500.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2021Q3,2021,3,167610353.0,19045463.0,17490003.0,3685607.0,631609429.0,226233544.0,220094776.0,87225699.0,411514654.0,-76359907.0,64084147.0,25756845.0,1027877.0,459358.0,0.4469,500.0,164460303.0,73497309.0,6250.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2021Q4,2021,4,181125795.0,16408150.0,13580666.0,4920735.0,649395337.0,249648866.0,223536654.0,95205691.0,425858683.0,-62761828.0,68856111.0,30228829.0,1264700.0,565321.0,0.447,500.0,164460303.0,73513755.0,7690.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2022Q1,2022,1,174290153.0,22497365.0,16829939.0,3805263.0,667504653.0,261009986.0,220213877.0,93066337.0,447290775.0,-46529321.0,56672908.0,17516626.0,1161090.0,519007.0,0.447,500.0,164460303.0,73513755.0,7060.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2022Q2,2022,2,186368160.0,21148741.0,17886297.0,4053695.0,704913860.0,279131782.0,226537808.0,100080718.0,478376052.0,-29131019.0,63697649.0,28225771.0,828880.0,370509.0,0.447,500.0,164460303.0,73513755.0,5040.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2022Q3,2022,3,182669239.0,16141604.0,15999155.0,4613372.0,738074980.0,291031256.0,220816531.0,94144191.0,517258449.0,-13727754.0,45107043.0,20085554.0,684155.0,305817.0,0.447,500.0,164460303.0,73513755.0,4160.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2022Q4,2022,4,156084558.0,3093538.0,-5270383.0,4518133.0,674874342.0,271876332.0,190956704.0,89214693.0,483917638.0,-17329701.0,42435960.0,29080187.0,632350.0,282660.0,0.447,500.0,164460303.0,73513755.0,3845.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2023Q1,2023,1,117200208.0,-1029326.0,-1321039.0,3854302.0,675620661.0,271161925.0,184368553.0,83017341.0,491252108.0,-18693110.0,121434614.0,7507900.0,930845.0,416088.0,0.447,500.0,164460303.0,73513755.0,5660.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2023Q2,2023,2,127678630.0,820134.0,2526142.0,3983308.0,668144185.0,255587230.0,173445356.0,73972255.0,494698828.0,-16566140.0,125122140.0,13832179.0,891375.0,398445.0,0.447,500.0,164460303.0,73513755.0,5420.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2023Q3,2023,3,95797470.0,-10770167.0,-9196070.0,3897159.0,633941595.0,192147532.0,146020759.0,47704357.0,487920836.0,-24798923.0,85566748.0,15564596.0,830525.0,371245.0,0.447,500.0,164460303.0,73513755.0,5050.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2023Q4,2023,4,96909769.0,-5730761.0,-6052645.0,4311261.0,609910067.0,182721303.0,139749352.0,48736699.0,470160715.0,-31135057.0,78764171.0,-888911.0,991696.0,443288.0,0.447,500.0,164460303.0,73513755.0,6030.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2024Q1,2024,1,122062972.0,2462902.0,17560138.0,4135553.0,647374600.0,156835727.0,153877285.0,56195160.0,493497315.0,-13232098.0,51900150.0,15510330.0,991696.0,443288.0,0.447,500.0,164460303.0,73513755.0,6030.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2024Q2,2024,2,111350987.0,476180.0,1002380.0,4184077.0,647829364.0,218882055.0,146721787.0,49009317.0,501107577.0,-11961564.0,85059132.0,17099256.0,896309.0,400740.0,0.4471,500.0,164460303.0,73530201.0,5450.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2024Q3,2024,3,85696364.0,2635914.0,11514478.0,1407289.0,627664514.0,234313477.0,128885676.0,97637768.0,498778838.0,-536683.0,139627403.0,7593054.0,612615.0,273900.0,0.4471,500.0,164460303.0,73530201.0,3725.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2024Q4,2024,4,81372539.0,-5606000.0,-9618134.0,3390349.0,623485660.0,220511035.0,125578069.0,91517109.0,497907591.0,-10013730.0,95466242.0,12877756.0,507360.0,226841.0,0.4471,500.0,164460303.0,73530201.0,3085.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2025Q1,2025,1,75259069.0,-6014135.0,-5857037.0,3579254.0,618096804.0,226394823.0,126714311.0,92547070.0,491382494.0,-15840587.0,104931112.0,15093780.0,495026.0,221326.0,0.4471,500.0,164460303.0,73530201.0,3010.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2025Q2,2025,2,76104471.0,-6721677.0,-7151558.0,3541017.0,587873879.0,216295664.0,118472451.0,86116923.0,469401428.0,-22939790.0,105315132.0,3825116.0,518050.0,231620.0,0.4471,500.0,164460303.0,73530201.0,3150.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2025Q3,2025,3,96471791.0,-6300778.0,-4971250.0,3381252.0,550228831.0,160844855.0,80686864.0,47280455.0,469541968.0,-27911916.0,34476235.0,-7420679.0,673465.0,301106.0,0.4471,500.0,164460303.0,73530201.0,4095.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2025Q4,2025,4,119553818.0,-590081.0,-1151153.0,,549454598.0,160514677.0,76627410.0,43532906.0,472827188.0,-29349035.0,22630474.0,-6041893.0,752406.0,336401.0,0.4471,500.0,164460303.0,73530201.0,4575.0,82487452.0,CFS
KOSDAQ,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",12월,2026Q1,2026,1,107319289.0,-6177693.0,1186655.0,,571608824.0,175043009.0,89399729.0,55108763.0,482209095.0,214837621.0,53300200.0,15015835.0,985117.0,440446.0,0.4471,500.0,164460303.0,73530201.0,5990.0,82487452.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2020Q1,2020,1,35312255.0,-2410131.0,-1172577.0,16611220.0,515131688.0,128433976.0,272018512.0,45434393.0,243113176.0,78767046.0,39186554.0,-558560.0,234491.0,169256.0,0.7218,500.0,48249212.0,34826281.0,4860.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2020Q2,2020,2,35633397.0,902179.0,-3647880.0,16048977.0,521000327.0,109274750.0,281507298.0,56678645.0,239493029.0,74878359.0,34411314.0,7970404.0,270196.0,193785.0,0.7172,500.0,48249212.0,34604335.0,5600.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2020Q3,2020,3,17624055.0,-13812796.0,-12608672.0,20266236.0,504447416.0,85413640.0,277603020.0,52054129.0,226844396.0,62128774.0,8911148.0,-9327203.0,335815.0,240847.0,0.7172,500.0,48249212.0,34604335.0,6960.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2020Q4,2020,4,29976158.0,-9712425.0,9211409.0,23465904.0,549203148.0,129641268.0,321799583.0,149999583.0,227403564.0,71046687.0,18536394.0,3487845.0,396126.0,281368.0,0.7103,500.0,48249212.0,34271415.0,8210.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2021Q1,2021,1,75324935.0,16055704.0,15944365.0,20267459.0,560477363.0,143766083.0,317170637.0,180572132.0,243306726.0,86887615.0,12797365.0,444847.0,540391.0,383840.0,0.7103,500.0,48249212.0,34271415.0,11200.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2021Q2,2021,2,72282181.0,12050232.0,11002199.0,19284238.0,588001139.0,167629015.0,333726992.0,195643945.0,254274147.0,97838671.0,64143984.0,40995212.0,747863.0,529711.0,0.7083,500.0,48249212.0,34174917.0,15500.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2021Q3,2021,3,88369689.0,23778765.0,26346088.0,20292779.0,604246790.0,183471033.0,323724170.0,185154094.0,280522620.0,123973199.0,74713316.0,23100878.0,562103.0,398138.0,0.7083,500.0,48249212.0,34174917.0,11650.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2021Q4,2021,4,141317827.0,50726361.0,92210829.0,31227356.0,711899410.0,230168927.0,342264094.0,134866259.0,369635316.0,214855707.0,119203187.0,46163042.0,1013233.0,719801.0,0.7104,500.0,48249212.0,34276240.0,21000.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2022Q1,2022,1,106988850.0,30595276.0,24629726.0,27302382.0,762687365.0,269206041.0,375966372.0,164690780.0,386720994.0,231894614.0,100109917.0,47320652.0,1249655.0,887755.0,0.7104,500.0,48249212.0,34276240.0,25900.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2022Q2,2022,2,118976388.0,34625504.0,28789117.0,28339960.0,755178185.0,257626493.0,348253490.0,131618330.0,406924695.0,258601042.0,101902721.0,11868203.0,815412.0,574295.0,0.7043,500.0,48249212.0,33981920.0,16900.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2022Q3,2022,3,105150090.0,30644998.0,31325273.0,30302119.0,772420468.0,,332906984.0,,439513484.0,291927596.0,107083401.0,9435110.0,559691.0,394190.0,0.7043,500.0,48249212.0,33981920.0,11600.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2022Q4,2022,4,106823392.0,28018222.0,21427175.0,37748332.0,833063199.0,290340647.0,348454880.0,127276917.0,484608319.0,311292465.0,120982181.0,32371605.0,511442.0,359595.0,0.7031,500.0,48249212.0,33924021.0,10600.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2023Q1,2023,1,68704739.0,11592543.0,10413071.0,31825033.0,842640411.0,,359938816.0,,482701595.0,312332876.0,139009744.0,27097723.0,776812.0,546177.0,0.7031,500.0,48249212.0,33924021.0,16100.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2023Q2,2023,2,31665171.0,-8735134.0,-7350782.0,26891264.0,790135288.0,,321053693.0,,469081595.0,304914206.0,78847810.0,-44880161.0,916735.0,632547.0,0.69,500.0,48249212.0,33291956.0,19000.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2023Q3,2023,3,86070880.0,6181322.0,3958458.0,32230966.0,752854703.0,,279875444.0,,472979259.0,308803598.0,47211197.0,-29139010.0,1297904.0,895554.0,0.69,500.0,48249212.0,33291956.0,26900.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2023Q4,2023,4,98304456.0,19898732.0,26980055.0,30218789.0,805261391.0,239031396.0,290513574.0,61548331.0,514747818.0,335192986.0,110639608.0,47808078.0,1650123.0,1138750.0,0.6901,500.0,48249212.0,33296781.0,34200.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2024Q1,2024,1,56571325.0,7029890.0,16084036.0,26255842.0,894428318.0,326339267.0,365986798.0,137429566.0,528441521.0,348783828.0,174153405.0,66668201.0,1768334.0,1220327.0,0.6901,500.0,48249212.0,33296781.0,36650.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2024Q2,2024,2,97332738.0,36063378.0,33072712.0,31031280.0,947866442.0,378746962.0,386219900.0,156449127.0,561646542.0,381816306.0,215079647.0,47610336.0,1802108.0,1243995.0,0.6903,500.0,48249212.0,33306431.0,37350.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2024Q3,2024,3,147204571.0,52171424.0,35601363.0,35929294.0,960065523.0,377469226.0,363107577.0,132422275.0,596957946.0,400581485.0,227184084.0,39944160.0,1266791.0,874466.0,0.6903,500.0,47268321.0,32629322.0,26800.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2024Q4,2024,4,108284738.0,1931519.0,22056000.0,58554157.0,986824795.0,398129947.0,420234496.0,191704928.0,566590300.0,421753870.0,250695296.0,70450034.0,1392052.0,933371.0,0.6705,500.0,47268321.0,31693409.0,29450.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2025Q1,2025,1,120846474.0,33907651.0,27716220.0,38844248.0,949612882.0,363481734.0,368577088.0,139661728.0,581035794.0,436211155.0,219853076.0,9031941.0,1803286.0,1209103.0,0.6705,500.0,47268321.0,31693409.0,38150.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2025Q2,2025,2,78792213.0,6575447.0,5039631.0,35384349.0,880403676.0,265950870.0,294705448.0,65671937.0,585698228.0,441197470.0,178194328.0,-47230442.0,1467681.0,980851.0,0.6683,500.0,47268321.0,31589419.0,31050.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2025Q3,2025,3,58773455.0,3355821.0,7633538.0,35084505.0,871607744.0,237084030.0,278195120.0,50126751.0,593412624.0,448775972.0,145213469.0,-16165787.0,1460591.0,976113.0,0.6683,500.0,47268321.0,31589419.0,30900.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2025Q4,2025,4,52280443.0,-12581108.0,-4695971.0,36737520.0,887892914.0,246007881.0,297436348.0,68048965.0,590456566.0,444596308.0,164383610.0,23686128.0,1309332.0,871884.0,0.6659,500.0,47268321.0,31475975.0,27700.0,24124606.0,CFS
KOSDAQ,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,12월,2026Q1,2026,1,54879093.0,-7031234.0,-1190969.0,35658408.0,871893342.0,221415421.0,285072465.0,56104401.0,586820877.0,415832325.0,139942114.0,-16376769.0,2821404.0,1878773.0,0.6659,500.0,46481121.0,30951778.0,60700.0,24124606.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2020Q1,2020,1,62676388.0,6410143.0,10569795.0,9456281.0,465727791.0,265943149.0,62633285.0,62308809.0,403094506.0,317429487.0,61959207.0,5361076.0,746565.0,514682.0,0.6894,500.0,12319550.0,8493098.0,60600.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2020Q2,2020,2,85510284.0,15637479.0,10736421.0,8839016.0,479164373.0,280422865.0,68306028.0,67959568.0,410858345.0,325205401.0,57184076.0,765080.0,1164197.0,792935.0,0.6811,500.0,12319550.0,8390846.0,94500.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2020Q3,2020,3,107071482.0,20239772.0,13007513.0,11202549.0,486413186.0,297543204.0,62458664.0,62058335.0,423954522.0,337949937.0,77484237.0,10057956.0,1220867.0,831533.0,0.6811,500.0,12319550.0,8390846.0,99100.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2020Q4,2020,4,69865985.0,-3802002.0,-12759412.0,10935983.0,481155773.0,283812070.0,71342149.0,70299708.0,409813624.0,327940001.0,96802642.0,34768174.0,1441387.0,982017.0,0.6813,500.0,12319550.0,8393309.0,117000.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2021Q1,2021,1,82259249.0,14338932.0,16788772.0,10760228.0,506879111.0,311110206.0,81401027.0,80059582.0,425478084.0,341065567.0,80806651.0,-17461612.0,1461099.0,995447.0,0.6813,500.0,12319550.0,8393309.0,118600.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2021Q2,2021,2,115237361.0,31241240.0,21450427.0,10704897.0,527873707.0,331226223.0,80163047.0,77912077.0,447710661.0,361896933.0,70262198.0,-5648097.0,1466026.0,998804.0,0.6813,500.0,12319550.0,8393309.0,119000.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2021Q3,2021,3,108155425.0,23467990.0,23809851.0,15047070.0,547653213.0,352811450.0,73722743.0,71650499.0,473930470.0,385564251.0,73912347.0,5350550.0,1318192.0,898084.0,0.6813,500.0,12319550.0,8393309.0,107000.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2021Q4,2021,4,85208154.0,9088196.0,10300732.0,16035761.0,566044583.0,370725059.0,81264753.0,80666358.0,484779831.0,396152787.0,92844986.0,19322013.0,1472186.0,1003000.0,0.6813,500.0,12319550.0,8393309.0,119500.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2022Q1,2022,1,103941704.0,22483637.0,20320823.0,13797403.0,590638957.0,393465094.0,97238781.0,96577733.0,493400176.0,405299733.0,75529042.0,-4666611.0,1339135.0,912353.0,0.6813,500.0,12319550.0,8393309.0,108700.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2022Q2,2022,2,122178847.0,30990932.0,25394971.0,16581712.0,605136634.0,413052438.0,88786017.0,88054936.0,516350617.0,429985057.0,88918176.0,20721928.0,992956.0,672231.0,0.677,500.0,12319550.0,8340335.0,80600.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2022Q3,2022,3,115758653.0,23528330.0,31201710.0,15614383.0,631006164.0,443271922.0,86194199.0,85382816.0,544811965.0,460813133.0,126757363.0,21601909.0,723158.0,489578.0,0.677,500.0,12319550.0,8340335.0,58700.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2022Q4,2022,4,105278386.0,15795781.0,325794.0,13974646.0,615867392.0,423736682.0,76752867.0,76183627.0,539114525.0,461816223.0,159217919.0,55087904.0,820482.0,551118.0,0.6717,500.0,12319550.0,8275042.0,66600.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2023Q1,2023,1,83883759.0,9593217.0,13537594.0,14425757.0,620434647.0,425565984.0,77847647.0,77658229.0,542587000.0,463368746.0,148555506.0,-4271345.0,1097672.0,737306.0,0.6717,500.0,12319550.0,8275042.0,89100.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2023Q2,2023,2,86856561.0,10943716.0,12571375.0,15130998.0,614951982.0,435043838.0,59043507.0,58782634.0,555908475.0,475910353.0,157222641.0,-9879928.0,1378558.0,925977.0,0.6717,500.0,12319550.0,8275042.0,111900.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2023Q3,2023,3,73960527.0,2952096.0,7910056.0,15058206.0,606260707.0,431272949.0,42963603.0,42628664.0,563297104.0,483904418.0,186759480.0,24272256.0,1725969.0,1159333.0,0.6717,500.0,12319550.0,8275042.0,140100.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2023Q4,2023,4,71683174.0,4845726.0,2374228.0,12191026.0,611678998.0,429338087.0,49219484.0,47021472.0,562459515.0,486374901.0,200056020.0,21462449.0,1883659.0,1265254.0,0.6717,500.0,12319550.0,8275042.0,152900.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2024Q1,2024,1,72839993.0,5549303.0,10468721.0,13989409.0,635294095.0,456816845.0,67175280.0,64658904.0,568118815.0,491548387.0,231971429.0,26769548.0,2568626.0,1725346.0,0.6717,500.0,12319550.0,8275042.0,208500.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2024Q2,2024,2,74426708.0,6574286.0,10869733.0,15444049.0,637790081.0,444914843.0,56915926.0,54999034.0,580874155.0,502424634.0,214937107.0,508264.0,2302524.0,1546605.0,0.6717,500.0,12319550.0,8275042.0,186900.0,6159775.0,CFS
KOSDAQ,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,12월,2024Q3,2024,3,82969295.0,10428536.0,4733684.0,13809376.0,633484622.0,418061496.0,50053893.0,47974432.0,583430729.0,507287302.0,184722904.0,-850506.0,1887355.0,1267736.0,0.6717,500.0,12319550.0,8275042.0,153200.0,6159775.0,CFS
