ticker,listed,close,market_cap,mcap_rank,adv60,listed_days,asof,market_cap_source,source_file,source_sha256
131290,True,50700.0,560814450300.0,394.0,4837728843.333333,4712.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
166090,True,45900.0,906647736600.0,278.0,9138844532.6,2407.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
195870,True,57600.0,979200000000.0,261.0,7792004945.833333,2715.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
222800,True,38800.0,1235940748400.0,216.0,22658841980.0,3037.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
253590,True,4105.0,170358743815.0,1018.0,1941310479.25,2066.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
281820,True,26500.0,552831234000.0,397.0,1743569252.5,2186.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
322310,True,22100.0,207000578200.0,877.0,1759665806.3333333,1009.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
348210,True,69900.0,712761772200.0,335.0,7258879445.0,1148.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
353200,True,26650.0,1316961051250.0,213.0,14768588938.5,1288.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
357780,True,277000.0,2154662782000.0,144.0,7982849041.666667,1211.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
394280,True,21950.0,471042829500.0,450.0,11099547749.333334,430.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
403870,True,46400.0,3790339532800.0,95.0,77748039345.91667,503.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
425040,True,39700.0,421856725800.0,474.0,2116841225.0,315.0,2023-11-30,KRX all-stock screen download,krx_all_20231130.csv,46ad097752eaa41c19f0d2f99f17e0246954fe7c5dd7dd4e38da9aa7b43b8fa7
