ticker,listed,close,market_cap,mcap_rank,adv60,listed_days,asof,market_cap_source,source_file,source_sha256
166090,True,60100.0,1186234207400.0,241.0,7952399675.833333,1677.0,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
195870,True,45250.0,769250000000.0,346.0,12201158934.166666,1985.0,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
222800,True,40250.0,1282129255750.0,224.0,35327457650.833336,2307.0,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
253590,True,2650.0,99845377650.0,1587.0,218125103.25,1336.0,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
281820,True,22650.0,472514243400.0,487.0,2063754627.5,1456.0,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
322310,True,32750.0,306754250500.0,703.0,4618569544.166667,279.0,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
348210,True,45500.0,440548290000.0,519.0,2352936334.1666665,418.0,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
353200,True,19900.0,983396807500.0,277.0,25293960078.333332,558.0,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
357780,True,255800.0,1989757182800.0,166.0,12180354300.833334,481.0,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
394280,False,,,,,,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
403870,False,,,,,,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
425040,False,,,,,,2021-11-30,KRX all-stock screen download,krx_all_20211130.csv,f68127d404e36ac1edc2e9d1549e8972a9545d4516a83bcc44f648c519935ed4
