ticker,listed,close,market_cap,mcap_rank,adv60,listed_days,asof,market_cap_source,source_file,source_sha256
064290,True,28100.0,357009432200.0,627.0,2835995138.3333335,4164.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
067310,True,19300.0,924891782200.0,294.0,11576146170.0,6076.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
086390,True,28050.0,592812234300.0,409.0,2414072757.5,5656.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
089030,True,20100.0,389706196800.0,583.0,3288767170.8333335,3855.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
095340,True,39700.0,690758998700.0,362.0,10197493866.666666,5356.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
102710,True,34750.0,496502301000.0,471.0,3385975603.3333335,4751.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
104830,True,38200.0,481625600000.0,480.0,4058274819.1666665,3807.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
112290,False,,,,,,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
131290,True,86700.0,959025894300.0,279.0,6076380198.333333,4164.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
166090,True,64400.0,1272072205600.0,219.0,6932129690.833333,1859.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
195870,True,72400.0,1230800000000.0,228.0,21550533365.833332,2167.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
222800,True,51000.0,1624561293000.0,186.0,35103342481.666664,2489.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
253590,True,4390.0,168815808140.0,1161.0,5663790666.166667,1518.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
281820,True,20100.0,419317275600.0,546.0,895050791.6666666,1638.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
322310,True,20150.0,188735821300.0,1071.0,578445470.8333334,461.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
348210,True,70100.0,678734838000.0,365.0,3867687658.3333335,600.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
353200,True,33450.0,1652996141250.0,182.0,33077589354.166668,740.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
357780,True,274000.0,2131327084000.0,155.0,6549666331.333333,663.0,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
394280,False,,,,,,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
403870,False,,,,,,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
425040,False,,,,,,2022-05-31,KRX all-stock screen download,krx_all_20220531.csv,e9e31c4a9faa0b7fdb98a360709fa55ff79052715f1245a631bd0571569445ba
