날짜,PR,TR
2023-08-14,3057.9381996153415,3264.779054512203
2023-08-16,3116.9642946137897,3327.7977115422314
2023-08-17,3116.452200529475,3327.2509790933473
2023-08-18,3329.0097652081963,3554.186070563968
2023-08-21,3367.8224518408533,3595.624071627424
2023-08-22,3283.7607634122273,3505.8763979487244
2023-08-23,3313.08752049443,3537.186835246243
2023-08-24,3341.2873615469266,3567.2941312080598
2023-08-25,3260.9369159572234,3481.508731158123
2023-08-28,3264.016072102334,3484.7961633532514
2023-08-29,3294.7923573806484,3517.654175841853
2023-08-30,3345.791596187778,3572.1030351008553
2023-08-31,3423.087439651462,3654.6272178239833
2023-09-01,3441.5373465488665,3674.3250879784305
2023-09-04,3430.889273840413,3662.956772963478
2023-09-05,3436.5670053700183,3669.018549809502
2023-09-06,3388.2654085311565,3617.4498027109357
2023-09-07,3393.6385584571794,3623.186395862962
2023-09-08,3285.065144761905,3507.26900846978
2023-09-11,3296.5185169889924,3519.497093967136
2023-09-12,3289.550221861036,3512.057458992736
2023-09-13,3319.139683775686,3543.6483706420913
2023-09-14,3381.243028126962,3609.9524240983415
2023-09-15,3393.875533465465,3623.4394000092175
2023-09-18,3257.673249119181,3478.0243078512403
2023-09-19,3238.4297078335726,3457.4791213815474
2023-09-20,3226.651712814926,3444.9044554037123
2023-09-21,3176.4543529544903,3391.3117146855457
2023-09-22,3209.050993272703,3426.113212168966
2023-09-25,3215.810059879979,3433.329466274514
2023-09-26,3195.561866065888,3411.7116719501346
2023-09-27,3234.666150546287,3453.4609947223717
2023-10-04,3256.4010967415766,3476.6661062901126
2023-10-05,3267.9885337732576,3489.0373248194046
2023-10-06,3258.368818331846,3478.7669258010596
2023-10-10,3188.0209734663636,3403.6607086525933
2023-10-11,3250.600069321203,3470.4726937420537
2023-10-12,3393.5071769482465,3623.0461276264864
2023-10-13,3416.1633867062833,3647.2348176013124
2023-10-16,3421.859706112672,3653.316439619746
2023-10-17,3519.8833623775276,3757.970477382988
2023-10-18,3529.642444811511,3768.389670264562
2023-10-19,3478.444245487495,3713.72839267471
2023-10-20,3467.440386491195,3701.9802257645856
2023-10-23,3377.3743562346804,3605.822072816459
2023-10-24,3470.029906377951,3704.7449023982035
2023-10-25,3486.6710791101536,3722.51169447577
2023-10-26,3368.749405775091,3596.6137253062916
2023-10-27,3351.9288824160144,3578.6554512131283
2023-10-30,3347.825946403744,3574.2749900394692
2023-10-31,3223.6017791465733,3441.64822231197
2023-11-01,3291.7193017840805,3514.3732568401915
2023-11-02,3451.4164601539896,3684.8724310147322
2023-11-03,3436.3179630194018,3668.7526620783237
2023-11-06,3563.9705100536457,3805.039707338087
2023-11-07,3622.2745657120067,3867.2874858348778
2023-11-08,3543.982110082292,3783.6992794746666
2023-11-09,3568.287377401728,3809.6485702970895
2023-11-10,3690.7496719637584,3940.394291156953
2023-11-13,3530.66924422336,3769.485923031675
2023-11-14,3554.817750110259,3795.2678489800905
2023-11-15,3671.691960665404,3920.0475043312304
2023-11-16,3667.0727676974307,3915.115866258071
2023-11-17,3648.101999714601,3894.8619036481846
2023-11-20,3649.141367532006,3895.971574955677
2023-11-21,3646.2794833959942,3892.9161111844123
2023-11-22,3643.860878436861,3890.3339102711598
2023-11-23,3586.15422874199,3828.723946651363
2023-11-24,3577.365708597733,3819.3409655006194
2023-11-27,3573.506610979116,3815.2208361022676
2023-11-28,3641.1241399822866,3887.412057113599
2023-11-29,3621.9208644965775,3866.9098600477273
2023-11-30,3705.8152360242834,3956.478899405545
2023-12-01,3648.605217086271,3895.3991589580223
2023-12-04,3600.6414880219813,3844.1911332218947
2023-12-05,3489.7502025637777,3725.799091768141
2023-12-06,3497.2766998295824,3733.8346860225747
2023-12-07,3514.040791017661,3751.732710837352
2023-12-08,3577.7189038847773,3819.718051138074
2023-12-11,3569.0499294976635,3810.4627018943543
2023-12-12,3596.5412581087758,3839.813561189536
2023-12-13,3580.7787986709645,3822.984919123899
2023-12-14,3648.1328593211633,3894.8948506178626
2023-12-15,3663.5871467591105,3911.3944757365675
2023-12-18,3656.9743983880876,3904.334436924406
2023-12-19,3667.4821702525464,3915.5529610584103
2023-12-20,3722.978768013328,3974.803383447221
2023-12-21,3736.867569091059,3989.631631727898
2023-12-22,3739.997805282492,3992.973599055672
2023-12-26,3733.119906000987,3985.6304743593887
2023-12-27,3834.3816791708773,4093.741657283036
2023-12-28,3856.621300506322,4163.859298466239
2024-01-02,3863.7934685557243,4171.602837770642
2024-01-03,3743.7106285372383,4041.953590142527
2024-01-04,3723.092587568031,4019.6930115385244
2024-01-05,3728.932265924092,4025.9979082676236
2024-01-08,3698.9472409391374,3993.6241242297783
2024-01-09,3695.1303137700143,3989.503121298369
2024-01-10,3635.434972171183,3925.0521462548045
2024-01-11,3664.3415124400535,3956.261528018377
2024-01-12,3605.539844141756,3892.775420819558
2024-01-15,3599.6292238471465,3886.3939305575554
2024-01-16,3486.91042787602,3764.695384046215
2024-01-17,3444.653701898334,3719.0722731221977
2024-01-18,3583.13125094361,3868.5816455216313
2024-01-19,3709.733342476101,4005.2695012785935
2024-01-22,3728.0746907808953,4025.0720143423728
2024-01-23,3713.275561274146,4009.0939111778766
2024-01-24,3731.67293837913,4028.9569165800194
2024-01-25,3664.4332212722056,3956.3605428408737
2024-01-26,3661.290869707353,3952.9678556250865
2024-01-29,3691.445792969499,3985.52507289792
2024-01-30,3700.8651820321893,3995.694858230331
2024-01-31,3638.0875595473153,3927.9160521844983
2024-02-01,3607.1641218467503,3894.5290967182887
2024-02-02,3695.109546876412,3989.4807000087767
2024-02-05,3644.1876965123706,3934.5021569753753
2024-02-06,3743.488032496381,4041.7132609729497
2024-02-07,3740.874005218252,4038.8909870340867
2024-02-08,4145.276194553644,4475.509904261767
2024-02-13,4280.872021263877,4621.907981720525
2024-02-14,4207.87605784592,4543.0967899168445
2024-02-15,4118.921922832791,4447.056117693515
2024-02-16,4096.224609970985,4422.550621860305
2024-02-19,4135.028679933479,4464.446020693074
2024-02-20,4111.3173300693325,4438.84570453083
2024-02-21,4040.7916691560085,4362.70161204867
2024-02-22,4210.4398221297615,4545.864796656566
2024-02-23,4197.990485841626,4532.423683147111
2024-02-26,4280.874179772292,4621.910312186661
2024-02-27,4313.146877167511,4656.75401621278
2024-02-28,4509.853151393576,4869.130909141137
2024-02-29,4386.7946324537115,4736.268924928176
2024-03-04,4725.206117561822,5101.639983992279
2024-03-05,4686.718489838916,5060.086236791616
2024-03-06,4751.199117984045,5129.703718559346
2024-03-07,4710.711726749079,5085.990896550553
2024-03-08,4823.056817021591,5207.285966073406
2024-03-11,4709.546204361093,5084.732522742333
2024-03-12,4731.67908931816,5108.6286254834195
2024-03-13,4761.808441427058,5141.158234475344
2024-03-14,4730.254576639961,5107.090628905917
2024-03-15,4636.770151286386,5006.158760454339
2024-03-18,4711.184906413868,5086.501772105489
2024-03-19,4591.804262547927,4957.610661134126
2024-03-20,4638.9063080334945,5008.465094273857
2024-03-21,4828.518156526843,5213.182383561439
2024-03-22,4818.154758013698,5201.993384201556
2024-03-25,4858.873239438253,5245.9557062155955
2024-03-26,5211.587862425019,5626.769363609347
2024-03-27,5284.1220364081155,5705.081977491461
2024-03-28,5600.0466788266485,6046.1747780151545
2024-03-29,5674.246211542187,6126.285421546289
2024-04-01,5831.045532269315,6295.576170813563
2024-04-02,5954.909140244186,6429.3073815342095
2024-04-03,5850.058035919059,6316.103306858452
2024-04-04,5868.160188587183,6335.647568748913
2024-04-05,5772.245860075885,6232.092218739442
2024-04-08,5711.542656484431,6166.5530903091285
2024-04-09,5714.095273337148,6169.309061556865
2024-04-11,5904.425540351648,6374.8020022259025
2024-04-12,5936.270944627525,6409.184372797293
2024-04-15,5920.679746304799,6392.351100600775
2024-04-16,5690.491912227469,6143.82533708055
2024-04-17,5605.972576687936,6052.572762932224
2024-04-18,5746.623430997537,6204.428577107539
2024-04-19,5519.443102705964,5959.1499125258515
2024-04-22,5339.426890775611,5764.792696840075
2024-04-23,5377.684857918024,5806.098487534494
2024-04-24,5696.634108165306,6150.456851475134
2024-04-25,5461.681305730002,5896.7865180689205
2024-04-26,5557.285827494882,6000.007380556469
2024-04-29,5535.677666285938,5976.677803716552
2024-04-30,5507.597704948192,5946.360850350818
2024-05-02,5485.596373210349,5922.6067810251025
2024-05-03,5431.066250604033,5863.732512496064
2024-05-07,5674.797864538894,6126.881022016462
2024-05-08,5717.955013835309,6173.476288544079
2024-05-09,5664.592510692803,6115.862657962775
2024-05-10,5665.149115417612,6116.463604640807
2024-05-13,5695.6054981261195,6149.346297147281
2024-05-14,5738.195366496899,6195.329090275774
2024-05-16,5848.375267628201,6314.286480717359
2024-05-17,5738.820968656247,6196.004531073656
2024-05-20,5795.401567184457,6257.092626828234
2024-05-21,5788.278071117862,6249.401636963456
2024-05-22,5930.399474173374,6402.84515125045
2024-05-23,5955.904354299432,6430.381879384792
2024-05-24,5903.384176877478,6373.677678459804
2024-05-27,6026.690400614135,6506.807100889025
2024-05-28,6196.873285756859,6690.547617140468
2024-05-29,6227.222939612997,6723.315078233296
2024-05-30,6062.17611938783,6545.119791860059
2024-05-31,5944.102610026531,6417.639948352468
2024-06-03,5838.801948186674,6303.950502132024
2024-06-04,5846.522101309131,6312.285681777561
2024-06-05,5999.330679658619,6477.267765904512
2024-06-07,6148.988146022223,6638.847704495107
2024-06-10,6154.586450560267,6644.891998344575
2024-06-11,6177.834438322106,6669.992038631148
2024-06-12,6428.158889017575,6940.258603700667
2024-06-13,6751.114261615552,7288.942238001283
2024-06-14,6647.569789206583,7177.148888162069
2024-06-17,6631.535093876362,7159.836787738819
2024-06-18,6763.997275715593,7302.851578294997
2024-06-19,6803.21679475068,7345.195522978957
2024-06-20,6815.2709164349735,7358.209937086302
2024-06-21,6667.195846319877,7198.338456448875
2024-06-24,6476.10184492296,6992.02093844595
2024-06-25,6439.214192682449,6952.194628883206
2024-06-26,6602.298183081835,7128.270716459218
2024-06-27,6569.350703522371,7092.698473701888
2024-06-28,6601.007260923817,7126.876952899764
2024-07-01,6623.813894278957,7151.500478250839
2024-07-02,6512.504455893148,7031.323565892614
2024-07-03,6555.9586730382425,7078.2395661992605
2024-07-04,6541.180624527428,7062.284223449673
2024-07-05,6599.3237339889,7125.059307677182
2024-07-08,6555.314174520597,7077.543723663413
2024-07-09,6670.056949189528,7201.427489273046
2024-07-10,6630.143909835658,7158.334774926983
2024-07-11,6585.36632191442,7109.98997742139
2024-07-12,6393.301024431354,6902.6237849636145
2024-07-15,6410.374890975662,6921.057842246334
2024-07-16,6540.30170988393,7061.335290011378
2024-07-17,6267.952007305514,6767.288829871054
2024-07-18,6100.1167360552545,6586.0829503323375
2024-07-19,6019.567202658871,6499.116432884639
2024-07-22,5889.882786825086,6359.1006992514785
2024-07-23,5895.586577390119,6365.258882679444
2024-07-24,5841.70289789753,6307.082556198715
2024-07-25,5555.7771079430895,5998.378468759069
2024-07-26,5587.344312151718,6032.46047643595
2024-07-29,5671.87155203306,6123.721584626013
2024-07-30,5471.622551799757,5907.519734182327
2024-07-31,5656.094363607431,6106.687505412407
2024-08-01,5599.369830351821,6045.444008360591
2024-08-02,5156.2269171164035,5566.9980848309815
2024-08-05,4553.26427294682,4916.00038064268
2024-08-06,4743.314668249066,5121.191153600489
2024-08-07,4838.349289669391,5223.796714593808
2024-08-08,4723.416902325795,5099.7082308028985
2024-08-09,4881.008981063089,5269.854893201086
2024-08-12,5028.70377801625,5429.315806189293
2024-08-13,5056.855134930681,5459.70984286518
2024-08-14,5224.231555689399,5640.420317556768
2024-08-16,5498.851297172728,5936.917659405612
2024-08-19,5352.133275805192,5778.51133689643
2024-08-20,5446.73363504515,5880.648040183276
2024-08-21,5361.9708995769715,5789.132675634449
2024-08-22,5298.368906725814,5720.4638257010865
2024-08-23,5219.895929249066,5635.739293141462
2024-08-26,5104.208515788275,5510.835634026427
2024-08-27,5084.660444193199,5489.73026397945
2024-08-28,5165.903616262747,5577.445678872344
2024-08-29,4857.539939268073,5244.516188596764
2024-08-30,4956.649534468262,5351.521356433012
2024-09-02,4890.893819690931,5280.527208169884
2024-09-03,4786.716278693425,5168.05035629001
2024-09-04,4505.825700820288,4864.782611444265
2024-09-05,4477.178969455013,4833.853736278248
2024-09-06,4348.244214902613,4694.647385743392
2024-09-09,4376.599020985551,4725.261079379619
2024-09-10,4416.349906472218,4768.178721859631
2024-09-11,4603.789736853719,4970.550959064897
2024-09-12,4784.641841788659,5165.81065922827
2024-09-13,4622.550962622985,4990.806799159886
2024-09-19,4529.199718247493,4890.018721558061
2024-09-20,4574.4875969800405,4938.914462227121
2024-09-23,4651.079546691891,5021.608114817142
2024-09-24,4756.595061606986,5135.5295303976645
2024-09-25,4747.378044537546,5125.578239037098
2024-09-26,5075.633111040967,5479.983767718247
2024-09-27,5125.647077979075,5533.982100730897
2024-09-30,4875.665435608937,5264.08565383524
2024-10-02,4832.2158311389385,5217.174633672766
2024-10-04,4827.201876428472,5211.761241919595
2024-10-07,5006.7062643086565,5405.5658590574685
2024-10-08,4875.8330040238025,5264.2665715992625
2024-10-10,4909.316490508707,5300.417522310169
2024-10-11,4924.092610536841,5316.370782944373
2024-10-14,5084.888879224096,5489.9768973026075
2024-10-15,5090.616224677714,5496.160512120958
2024-10-16,4991.333827675691,5388.968776215591
2024-10-17,5150.348755863757,5560.651639462727
2024-10-18,4842.823238394277,5228.627080747868
2024-10-21,4826.35034743025,5210.841875805868
2024-10-22,4712.900332225077,5088.353857430516
2024-10-23,4838.620498818906,5224.089529638651
2024-10-24,4722.113813713063,5098.301331547292
2024-10-25,4766.389036194824,5146.1037426365365
2024-10-28,4752.937355847262,5131.580433260052
2024-10-29,4647.592924072002,5017.843730169325
2024-10-30,4696.158458195142,5070.278240868384
2024-10-31,4580.821519918817,4945.752977567201
2024-11-01,4503.762120648182,4862.554636017531
2024-11-04,4681.385573543672,5054.328473357347
2024-11-05,4654.054473453091,5024.820039320918
2024-11-06,4570.568034807142,4934.682647867387
2024-11-07,4550.132461428338,4912.619073146775
2024-11-08,4579.222072622364,4944.026110193195
2024-11-11,4372.491314825816,4720.826132529554
2024-11-12,4210.237192175021,4545.646024172715
2024-11-13,4068.3692888445103,4392.476204683541
2024-11-14,3957.9452109387225,4273.25518510814
2024-11-15,4092.2368377869643,4418.245163534281
2024-11-18,4090.049187702471,4415.883234157158
2024-11-19,4070.73006815747,4395.025055640882
2024-11-20,4058.3301359159113,4381.637281954731
2024-11-21,4046.0454674276866,4368.373954516656
2024-11-22,4156.555141736435,4487.687389538277
2024-11-25,4267.4993800570965,4607.470008143348
2024-11-26,4231.96749794418,4569.107476227536
2024-11-27,4049.9380280738224,4372.576616271163
2024-11-28,4004.9368207856423,4323.990384746566
2024-11-29,3878.3814445874673,4187.3529659042015
2024-12-02,3839.3963935011293,4145.262168074059
2024-12-03,3918.596592093229,4230.771855868605
2024-12-04,3885.7925550686587,4195.354483005458
2024-12-05,3931.815183656147,4245.043507426579
2024-12-06,3855.6919139381002,4162.855872253914
2024-12-09,3736.0299140517877,4033.6609910156976
2024-12-10,3816.2839376471,4120.3084568539425
2024-12-11,4012.8247101141696,4332.506663314428
2024-12-12,4116.179488899137,4444.095207574194
2024-12-13,4106.381357306057,4433.516507161974
2024-12-16,4168.672564398614,4500.7701475002095
2024-12-17,4180.346414279775,4513.373995425384
2024-12-18,4238.223807687727,4575.862195311915
2024-12-19,4144.7248797510365,4474.914668927952
2024-12-20,3970.156879142872,4286.439696689548
2024-12-23,4089.6737159432987,4415.477850414777
2024-12-24,4048.703241703674,4371.243460560934
2024-12-26,4009.082382230172,4328.466202625262
2024-12-27,4035.3895207687415,4356.869101143061
2024-12-30,4026.2339484971844,4402.824221537887
2025-01-02,4098.584819101066,4481.942367581791
2025-01-03,4293.371583646411,4694.948341885731
2025-01-06,4548.032091029338,4973.428297227914
2025-01-07,4626.439594602592,5059.169578111876
2025-01-08,4875.952019047466,5332.019929078337
2025-01-09,5120.08344838077,5598.985978258996
2025-01-10,5070.493388491698,5544.757555464881
2025-01-13,4884.562051668436,5341.435293574477
2025-01-14,4873.865658133732,5329.7384222202245
2025-01-15,4847.079363351799,5300.446694769769
2025-01-16,4966.653782516545,5431.2054027110635
2025-01-17,5200.451686700842,5686.871389500439
2025-01-20,5183.525153093966,5668.36164736813
2025-01-21,5271.150571042525,5764.183032191111
2025-01-22,5522.750506885716,6039.316148109835
2025-01-23,5379.012375025044,5882.133595727108
2025-01-24,5345.722884223992,5845.73040150233
2025-01-31,5056.907119073348,5529.900506212245
2025-02-03,4721.467935781303,5163.086312118443
2025-02-04,4766.793273258351,5212.65111541752
2025-02-05,4895.864879805063,5353.795321861058
2025-02-06,5297.606414748571,5793.113400113143
2025-02-07,5397.339304154404,5902.17471815301
2025-02-10,5463.173888060341,5974.167082318564
2025-02-11,5365.379475722251,5867.225555104549
2025-02-12,5246.0889462070445,5736.777290183016
2025-02-13,5415.361106718811,5921.882174267417
2025-02-14,5417.419763737236,5924.133385970588
2025-02-17,5473.244853807287,5985.180027043617
2025-02-18,5421.934512909437,5929.070418260268
2025-02-19,5671.520353386263,6202.001052163055
2025-02-20,5436.122765192266,5944.585756318416
2025-02-21,5378.587181318874,5881.668631899292
2025-02-24,5276.320715832193,5769.836761954455
2025-02-25,5213.30223026625,5700.923897425574
2025-02-26,5267.892726454991,5760.620467957764
2025-02-27,5072.668196027711,5547.135781722774
2025-02-28,4832.625587296991,5284.640997405723
2025-03-04,4758.518026785824,5203.601850999578
2025-03-05,4809.707210603062,5259.578970380685
2025-03-06,5002.295289152361,5470.180606515811
2025-03-07,4796.146520920806,5244.749893442402
2025-03-10,4799.38325833078,5248.289376256785
2025-03-11,4883.725031642736,5340.519983612312
2025-03-12,5052.379721486575,5524.949642449593
2025-03-13,5061.239428483161,5534.638034395833
2025-03-14,5089.868405512829,5565.944797767375
2025-03-17,5138.403390970192,5619.019460665052
2025-03-18,5145.857203125111,5627.170458624501
2025-03-19,5044.843166080974,5516.708161921833
2025-03-20,5100.39131629922,5577.451959816093
2025-03-21,5156.616779655609,5638.936422740831
2025-03-24,5056.931198457109,5529.9268378401175
2025-03-25,4904.537295847387,5363.27890475734
2025-03-26,4992.874837977994,5459.879021675267
2025-03-27,4853.836900237257,5307.836291961043
2025-03-28,4680.050493541708,5117.794925621962
2025-03-31,4454.230355059619,4870.8528978763825
2025-04-01,4595.126201546519,5024.927314207344
2025-04-02,4565.706310389956,4992.755659247386
2025-04-03,4522.276298235948,4945.263458868735
2025-04-04,4354.732573124143,4762.048677878604
2025-04-07,3958.7525623357187,4329.0310229073
2025-04-08,4020.678725463122,4396.7493955731525
2025-04-09,3947.8413043333567,4317.09918992522
2025-04-10,4328.149225769091,4732.978880365207
2025-04-11,4389.861547463031,4800.463410126036
2025-04-14,4445.097169035481,4860.865447280797
2025-04-15,4510.959919871089,4932.8886129451685
2025-04-16,4341.234542742756,4747.288121024127
2025-04-17,4407.9697985427165,4820.265400642034
2025-04-18,4474.420759481069,4892.9317941269555
2025-04-21,4559.90423460788,4986.4108913786295
2025-04-22,4499.480037039769,4920.334969307789
2025-04-23,4731.633332396343,5174.202520220293
2025-04-24,4660.550154449538,5096.470639358056
2025-04-25,4733.211976340637,5175.928821246024
2025-04-28,4549.14630183674,4974.646724769253
2025-04-29,4550.336571437,4975.948325196157
2025-04-30,4517.945165190305,4940.527217079512
2025-05-02,4552.499458704431,4978.3135162335675
2025-05-07,4629.8652122478325,5062.915607909229
2025-05-08,4707.485772867887,5147.796339818731
2025-05-09,4650.147965129343,5085.095490352353
2025-05-12,4842.532208692711,5295.474225974311
2025-05-13,4813.473342718745,5263.69736437183
2025-05-14,4989.23421161841,5455.897872511411
2025-05-15,4898.564345705248,5356.747279944612
2025-05-16,5066.2402395754325,5540.106591982409
2025-05-19,4898.478504131379,5356.653409254165
2025-05-20,4945.720007925355,5408.3136058117025
2025-05-21,4976.237235787076,5441.685235906354
2025-05-22,4790.375788062429,5238.439400130314
2025-05-23,4746.587616963799,5190.555540723223
2025-05-26,4981.724967284444,5447.6862575725
2025-05-27,4947.899592112741,5410.69705550088
2025-05-28,5006.094913158875,5474.335625032521
2025-05-29,5017.991475885339,5487.344922354818
2025-05-30,4868.134428865698,5323.471127432273
2025-06-02,4883.093522969062,5339.829407326847
2025-06-04,5029.660557216996,5500.105461008884
2025-06-05,5303.63434546886,5799.705148064339
2025-06-09,5351.48658311629,5852.033202932469
2025-06-10,5355.414845689704,5856.328892111993
2025-06-11,5500.17067952624,6014.624336335322
2025-06-12,5429.002439783122,5936.799437496005
2025-06-13,5394.504196870185,5899.074431587129
2025-06-16,5452.072792169485,5962.027655127027
2025-06-17,5490.902899635835,6004.489702753836
2025-06-18,5552.287583202018,6071.615949041017
2025-06-19,5593.524462846939,6116.709884178361
2025-06-20,5684.924798675387,6216.659270525469
2025-06-23,5580.58533468575,6102.56050597471
2025-06-24,5810.41759736761,6353.889928450086
2025-06-25,5958.158412527911,6515.449551616126
2025-06-26,6076.8115240979505,6645.200778262158
2025-06-27,5988.9312292287095,6549.100676828507
2025-06-30,6012.4888613620415,6574.861751491699
2025-07-01,5866.245059979775,6414.939163978881
2025-07-02,5768.958923049255,6308.553453268399
2025-07-03,5906.6478802494485,6459.121026726365
2025-07-04,5783.55727223613,6324.517246286048
2025-07-07,5719.197071187517,6254.13717008962
2025-07-08,5811.945802136358,6355.561072516074
2025-07-09,5744.155927755937,6281.430531490625
2025-07-10,5874.272097421847,6423.717003351663
2025-07-11,5866.573219527368,6415.298017642915
2025-07-14,5754.814233774873,6293.085752846614
2025-07-15,5844.168327486712,6390.797503609357
2025-07-16,5826.995794965841,6372.018753269661
2025-07-17,5681.254015493392,6212.645143847178
2025-07-18,5668.126999218254,6198.290303579073
2025-07-21,5715.323812362574,6249.901629386102
2025-07-22,5576.197535263499,6097.762297568875
2025-07-23,5576.939465083161,6098.573623145697
2025-07-24,5516.725737107207,6032.727856756345
2025-07-25,5508.626065545528,6023.870589495069
2025-07-28,5627.442033574281,6153.7999052363275
2025-07-29,5611.053491893469,6135.8784756346295
2025-07-30,5692.8346766293225,6225.308991999799
2025-07-31,5819.774797862296,6364.122346513911
2025-08-01,5535.704366113359,6053.4816352373655
2025-08-04,5569.695841849763,6090.652473944818
2025-08-05,5672.763848670757,6203.360856692046
2025-08-06,5627.067856604531,6153.390729950781
2025-08-07,5694.21774527275,6226.821424759849
2025-08-08,5691.805435114591,6224.183481279648
2025-08-11,5790.662947272039,6332.287544425369
2025-08-12,5788.551244085263,6329.978324926858
2025-08-13,5897.669958457506,6449.3033628672165
2025-08-14,5895.80909857292,6447.268449079904
2025-08-18,5701.852693468252,6235.170501161107
2025-08-19,5680.005564912634,6211.279920532619
2025-08-20,5573.628698735818,6094.9531871619965
2025-08-21,5510.819491421629,6026.269175543217
2025-08-22,5618.431149161925,6143.946195626877
2025-08-25,5766.674927000587,6306.05582564576
2025-08-26,5768.482203736176,6308.032144431072
2025-08-27,5762.104569157845,6301.057983377148
2025-08-28,5754.296089119345,6292.519143983642
2025-08-29,5798.605103558052,6340.9725633573535
2025-09-01,5675.71702748205,6206.590258502077
2025-09-02,5755.470542615546,6293.803448961019
2025-09-03,5826.514675491066,6371.492632705358
2025-09-04,5886.007041424302,6436.549565083869
2025-09-05,5909.2845381318175,6462.004302099058
2025-09-08,6016.624262998072,6579.383954305
2025-09-09,6153.58666960867,6729.15701989905
2025-09-10,6327.059893923111,6918.85591061676
2025-09-11,6438.118232011646,7040.301993282288
2025-09-12,6628.78681447519,7248.80459494311
2025-09-15,6955.64079052724,7606.230571942056
2025-09-16,7097.428582111471,7761.280360675378
2025-09-17,6934.485431843041,7583.096465275234
2025-09-18,7247.878990494578,7925.803016497864
2025-09-19,7259.172351541803,7938.152692199113
2025-09-22,7458.340731590922,8155.950112583001
2025-09-23,7660.7385901051075,8377.279077877298
2025-09-24,7672.756817341196,8390.421419492779
2025-09-25,7611.259476844732,8323.171979007817
2025-09-26,7368.787058076976,8058.020114495814
2025-09-29,7473.604856417639,8172.64195398301
2025-09-30,7541.82700876718,8247.245205719568
2025-10-01,7711.2582005628365,8432.523995939988
2025-10-02,8111.379495430148,8870.070286376602
2025-10-10,8753.758036533009,9572.533142818294
2025-10-13,8843.981073672841,9671.195112873025
2025-10-14,8627.578847777726,9434.551893936045
2025-10-15,9149.442582834836,10005.227697290517
2025-10-16,9443.451436533618,10326.73641212681
2025-10-17,9537.366505555712,10429.435745038701
2025-10-20,9785.462128593208,10700.73677531657
2025-10-21,9670.172122949347,10574.663219769829
2025-10-22,9755.124116933459,10667.561124254687
2025-10-23,9620.462562118226,10520.304118617507
2025-10-24,9983.246980454762,10917.02126041321
2025-10-27,10208.6547589351,11163.512358424718
2025-10-28,9956.567318603322,10887.846139711195
2025-10-29,10114.741968581215,11060.815517314275
2025-10-30,10287.468653193604,11249.698041391452
2025-10-31,10377.750842674466,11348.424696549724
2025-11-03,10693.00236809919,11693.162997843623
2025-11-04,10294.966105533917,11257.89676138289
2025-11-05,9917.431420104862,10845.04969915538
2025-11-06,9968.19578316096,10900.562262536789
2025-11-07,9761.382331967498,10674.40469596163
2025-11-10,10004.62945243412,10940.403723218737
2025-11-11,10135.982515984879,11084.042780752976
2025-11-12,10078.390245222405,11021.06366728615
2025-11-13,10113.655642530422,11059.62758270588
2025-11-14,9455.109703958251,10339.48512540451
2025-11-17,9940.669390652929,10870.461212966346
2025-11-18,9414.229075341229,10294.780762923561
2025-11-19,9243.971568863952,10108.598369400055
2025-11-20,9399.178729251544,10278.322695867888
2025-11-21,8757.362607053237,9576.474863691376
2025-11-24,8780.834577501706,9602.142264378886
2025-11-25,8842.748993503803,9669.847791162336
2025-11-26,9088.676562525552,9938.777980387193
2025-11-27,9198.51611741008,10058.891282027065
2025-11-28,9061.676725448353,9909.252737149542
2025-12-01,9139.787786647152,9994.669848180674
2025-12-02,9238.986304132139,10103.146812289173
2025-12-03,9283.021478141412,10151.300777808248
2025-12-04,9074.38401420101,9923.148591048235
2025-12-05,9280.008825922396,10148.006339797288
2025-12-08,9500.848713016354,10389.502292694386
2025-12-09,9358.358245468347,10233.684103815225
2025-12-10,9391.079691660789,10269.466121875454
2025-12-11,9227.875700065495,10090.99698758294
2025-12-12,9289.092953955213,10157.940143805215
2025-12-15,9055.081086195509,9902.040180544434
2025-12-16,8804.087775190725,9627.570429588126
2025-12-17,9149.277349412872,10005.04700890486
2025-12-18,9033.054762436503,9877.953643845844
2025-12-19,8965.004227770163,9803.538061902476
2025-12-22,9549.987552933388,10443.23729105079
2025-12-23,9584.44866494951,10480.921693056875
2025-12-24,9551.203782151313,10444.567279205507
2025-12-26,9866.698583720115,10789.571611264972
2025-12-29,10119.613449080627,11066.14264748404
2025-12-30,10110.401595541396,11136.44280079406
2026-01-02,10992.564915321731,12108.131339459494
2026-01-05,11793.524403612035,12990.375179410603
2026-01-06,12384.43325633957,13641.251663069277
2026-01-07,12391.596917732719,13649.142319498222
2026-01-08,12387.29813319154,13644.407278293045
2026-01-09,12079.84331021114,13305.750794908703
2026-01-12,11901.882792317292,13109.730180930472
2026-01-13,11969.07085774156,13183.73674144369
2026-01-14,12206.741982092124,13445.527616585354
2026-01-15,12326.494615050826,13577.433192697898
2026-01-16,12480.613673114052,13747.192826715826
2026-01-19,12440.168973536493,13702.643648408268
2026-01-20,12078.30887757343,13304.060642332663
2026-01-21,11869.633325055675,13074.207917633486
2026-01-22,11891.307820069793,13098.082021117889
2026-01-23,11946.791146688727,13159.196002343126
2026-01-26,11924.945911599663,13135.133831445133
2026-01-27,12621.298687450839,13902.155080221308
2026-01-28,13108.510570672237,14438.81103973878
2026-01-29,13730.35561958804,15123.76323998192
