ticker,name,fiscal_year,report_nm,rcept_no,rcept_dt,source_url,raw_sha256,raw_bytes,hbm_hits,status,disclosed_at,led_rcept_no,hbm_exposure,judgment_status,verdict,flag_zero_hbm
322310,오로스테크놀로지,2020,사업보고서 (2020.12),20210319000866,20210319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210319000866,7E0D0A580728D53EDE41BC0D17D8703107C3A441CD51D73EC7D6D355E13B1D7D,260351,0,OK,2021-03-19,20210319000866,0.0,FINAL,MATCH,False
322310,오로스테크놀로지,2021,사업보고서 (2021.12),20220318000707,20220318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220318000707,DE53743C0756A3E3ADF4FD30E6EE64C6778750FF964F8E41A6C1CB6E57CB261A,384070,0,OK,2022-03-18,20220318000707,0.0,FINAL,MATCH,False
322310,오로스테크놀로지,2022,사업보고서 (2022.12),20230317000628,20230317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230317000628,58E2C8D8A519312692D3F33EBC49B9E0196BB5219E13E1087053F4843FC0A043,372333,0,OK,2023-03-17,20230317000628,0.0,FINAL,MATCH,False
322310,오로스테크놀로지,2023,사업보고서 (2023.12),20240319000213,20240319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240319000213,D471F632423669B47FE2EA29EC1BC83EFF157130E438FD928659C9DD5F74BECE,363525,0,OK,2024-03-19,20240319000213,0.0,FINAL,MATCH,False
322310,오로스테크놀로지,2024,사업보고서 (2024.12),20250312000665,20250312,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250312000665,4B3EF145CB922B9226EDB86F26626E7BD39D039417615E8C75A9C36294C556AE,375617,0,OK,2025-03-12,20250312000665,0.02,FINAL,MATCH,True
322310,오로스테크놀로지,2025,[첨부추가]사업보고서 (2025.12),20260313000952,20260313,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260313000952,E67D3173CAC973AA20D8B9068748559EFC1DCA82B18EC6C8754517A02BB94674,388213,0,OK,2026-03-13,20260313000952,0.03,FINAL,MATCH,True
348210,넥스틴,2020,사업보고서 (2020.12),20210311000702,20210311,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210311000702,3F9614A9620E16CFE3206F31F5FDB983838191233964B6A7F2BBE0C42A38BF6E,494692,0,OK,2021-03-11,20210311000702,0.0,FINAL,MATCH,False
348210,넥스틴,2021,사업보고서 (2021.12),20220321001176,20220321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321001176,C0700FEDA504C6E926A5F7EF9D37D7DDDF4AE3E2C4765783D4446BCB45192DF1,514337,0,OK,2022-03-21,20220321001176,0.0,FINAL,MATCH,False
348210,넥스틴,2022,사업보고서 (2022.12),20230317000481,20230317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230317000481,6E3224F93648604B5D9CDDF931581283AA8161C71294D95784DBA70C87031250,526560,1,OK,2023-03-17,20230317000481,0.0,FINAL,MATCH,False
348210,넥스틴,2023,사업보고서 (2023.12),20240320001253,20240320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001253,6FCD9617DE7214A9E4B50CAD1B083389AD3A00CF1E7311372D4BF055062F3E72,537488,3,OK,2024-03-20,20240320001253,0.02,FINAL,MATCH,False
348210,넥스틴,2024,사업보고서 (2024.12),20250314001000,20250314,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250314001000,C944DB82A4FF5C7D1538C4302AC950243BB3592D154743E733BC01CC151EBB42,552492,6,OK,2025-03-14,20250314001000,0.05,FINAL,MATCH,False
348210,넥스틴,2025,사업보고서 (2025.12),20260316001405,20260316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316001405,7198B9EC0EA8405457B8B6E9A443441B97436C5F7A9E3EFA3BAE4C91AFCA6AB9,616832,47,OK,2026-03-16,20260316001405,0.5,FINAL,MATCH,False
353200,대덕전자,2020,사업보고서 (2020.12),20210317001256,20210317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210317001256,0B1840B371D03FC25FC8412BEE990366E9C7361885A07A30EB98CD5DA10EBAC2,374280,0,OK,2021-03-17,20210317001256,0.0,FINAL,MATCH,False
353200,대덕전자,2021,사업보고서 (2021.12),20220316001352,20220316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220316001352,9A4F504E51C7E94C71BC970C156979A8A835CE7464BC409BAE8D3B5A9A585943,407635,0,OK,2022-03-16,20220316001352,0.0,FINAL,MATCH,False
353200,대덕전자,2022,사업보고서 (2022.12),20230314001258,20230314,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230314001258,AFBBB5F759522A4B74D25607A74341E71D93AD21D9019C026670F4089C684827,418565,0,OK,2023-03-14,20230314001258,0.0,FINAL,MATCH,False
353200,대덕전자,2023,사업보고서 (2023.12),20240320001649,20240320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001649,B2E22DEA92C14A821231930CBF15259FEF2D5CABB588FA60D747646A7B337A51,428180,0,OK,2024-03-20,20240320001649,0.0,FINAL,MATCH,False
353200,대덕전자,2024,사업보고서 (2024.12),20250319000892,20250319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000892,205340C05D83FA7B65EEA561F48DAF62F9DEE80DD6BA9C08453F5A7D3204BD25,467002,1,OK,2025-03-19,20250319000892,0.0,FINAL,MATCH,False
353200,대덕전자,2025,사업보고서 (2025.12),20260318001514,20260318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318001514,7A8A645A0B75242CD507F02EE546D470CD29136377A48DC7943C71E2A534B11E,480284,0,OK,2026-03-18,20260318001514,0.0,FINAL,MATCH,False
357780,솔브레인,2020,사업보고서 (2020.12),20210319001183,20210319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210319001183,35B735F61150054F482AC4527E37637CD3DB2A0780A22106604B7FF7E7342FF8,383049,0,OK,2021-03-19,20210319001183,0.0,FINAL,MATCH,False
357780,솔브레인,2021,사업보고서 (2021.12),20220321001441,20220321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220321001441,DA0A940485D17C016881056B3D48325CD3C264AF6BFB3D86FBA0ACF1C355E271,463375,0,OK,2022-03-21,20220321001441,0.0,FINAL,MATCH,False
357780,솔브레인,2022,사업보고서 (2022.12),20230321001420,20230321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230321001420,A7096E96DDF75E2AFB6B67CCEFCC9CB226039C84B1C4B0E79375FD010DD919BF,415426,0,OK,2023-03-21,20230321001420,0.0,FINAL,MATCH,False
357780,솔브레인,2023,사업보고서 (2023.12),20240318000832,20240318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240318000832,6F735CE4A5D268A688A8CF42F8BF39CF49F6E9F6E75727AD729EA4E102F24D7F,419431,2,OK,2024-03-18,20240318000832,0.02,FINAL,MATCH,False
357780,솔브레인,2024,사업보고서 (2024.12),20250317000913,20250317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317000913,FD2F5C6BC19053643F0A7EF4486CA696DE60016BEFD487871564A8334A1CC85A,488255,3,OK,2025-03-17,20250317000913,0.05,FINAL,MATCH,False
357780,솔브레인,2025,사업보고서 (2025.12),20260316001567,20260316,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316001567,C3F38FCFB3A3311010516B92C057545B84D9282812DAA2F212FBA0F7703D4400,525426,3,OK,2026-03-16,20260316001567,0.05,FINAL,MATCH,False
394280,오픈엣지테크놀로지,2022,사업보고서 (2022.12),20230323001052,20230323,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230323001052,6AE8C11311211520F9DBC207518E081CCA0846CC818742E2467650A78D2C955E,483307,15,OK,2023-03-23,20230323001052,0.05,FINAL,MATCH,False
394280,오픈엣지테크놀로지,2023,사업보고서 (2023.12),20240321000788,20240321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240321000788,631D77FF294F1B3787CB91FB8F61FB771405B5815D5BCA7F6A1C6ADD3114D3F3,462309,9,OK,2024-03-21,20240321000788,0.08,FINAL,MATCH,False
394280,오픈엣지테크놀로지,2024,사업보고서 (2024.12),20250320000861,20250320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000861,9F8E915F3566B32A0522B4CA37CFFA86E7A95ECE748AA657E01BF93CFFDAC636,504265,12,OK,2025-03-20,20250320000861,0.1,FINAL,MATCH,False
394280,오픈엣지테크놀로지,2025,사업보고서 (2025.12),20260319001410,20260319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319001410,5952CE5C20D435AAC9B63E3D5C285524DCDE51D6555391A3E5289AEB45DC11CE,526898,11,OK,2026-03-19,20260319001410,0.1,FINAL,MATCH,False
403870,HPSP,2022,사업보고서 (2022.12),20230322001198,20230322,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230322001198,ABA364A5205954EB1F03E01055507646A699A5F433E39B6DDD84E484844BF271,259722,0,OK,2023-03-22,20230322001198,0.0,FINAL,MATCH,False
403870,HPSP,2023,사업보고서 (2023.12),20240321001060,20240321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240321001060,D51252E56C9ECD58FD54176198D418C067EE6B7B8345AC85C924CEBE900A1FB5,273676,1,OK,2024-03-21,20240321001060,0.0,FINAL,MATCH,False
403870,HPSP,2024,사업보고서 (2024.12),20250320001013,20250320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001013,36C16BB9D9BF4B2D1A6C37B3C55DCAE6618D035944F16525310368E752CEF67B,275986,0,OK,2025-03-20,20250320001013,0.0,FINAL,MATCH,False
403870,HPSP,2025,사업보고서 (2025.12),20260319000776,20260319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319000776,602CC291ACE64BF1BC81FE4947BA8AF49E03201C18AAB0B894BF027C363D9318,318983,0,OK,2026-03-19,20260319000776,0.0,FINAL,MATCH,False
425040,티이엠씨,2022,사업보고서 (2022.12),20230320000928,20230320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230320000928,95274AB4B15F9A0F5B2052E59E98CCDC5F50B1F33535A3EB15C6D0462E8BB1E3,488398,0,OK,2023-03-20,20230320000928,0.0,FINAL,MATCH,False
425040,티이엠씨,2023,사업보고서 (2023.12),20240320001612,20240320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240320001612,DBBB07FBD22635879BB8492D4B030FCCEF7A97C8F1C63CA2724B2430B0586EBD,425576,0,OK,2024-03-20,20240320001612,0.0,FINAL,MATCH,False
425040,티이엠씨,2024,사업보고서 (2024.12),20250318000974,20250318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000974,039B319003515C4311979FA5CFD617EC044F3955E743523ED9236B4C9D0ED6A2,448350,0,OK,2025-03-18,20250318000974,0.0,FINAL,MATCH,False
425040,티이엠씨,2025,사업보고서 (2025.12),20260318001356,20260318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318001356,856340F6AE6CAF4E9F58CA7D4EB8D22FB1EDD9CDA83857624B57777D97C7EDF1,525638,6,OK,2026-03-18,20260318001356,0.0,FINAL,MATCH,False
